Filename,Year,loan_amount,Country,Region,Elec,GDPpC,Lit,Gini,Stability,0,1,2,3,4,5,6
1990_march_23_384511468039855037_conformed-copy--l3174--agricultural-sector-adjustment-loan--loan-agreement.txt,1990,25000000.0,jamaica,latin amer. & carib,70.334586,4765.937623,75.01219330200001,41.1,-0.40812513312034326,0.0,0.07647987455129622,0.0,0.0,0.9205312132835388,0.0,0.0
1990_march_29_641961468233042923_conformed-copy--l3162--fourth-small-scale-enterprise-project--loan-agreement.txt,1990,50000000.0,ecuador,latin amer. & carib,89.94438955435385,4829.93454,88.29875946,33.339999999999996,-1.0809030883919064,0.0,0.9315442442893982,0.0,0.0,0.04644685611128807,0.0,0.0
1990_march_30_378911468334766268_conformed-copy--l3161--third-regional-development-project--loan-agreement.txt,1990,15000000.0,togo,sub-saharan africa,-0.46669339076788674,833.476612,45.21799100517842,36.67999999999999,-0.24151384451543834,0.0,0.9787760972976683,0.0,0.0,0.0,0.0,0.0
1990_march_30_406771468338061081_conformed-copy--l3177--second-agricultural-extension-and-applied-research-project--loan-agreement.txt,1990,63000000.0,turkey,near east,100.0,8509.535131999999,79.23245239,36.4,-0.5032012779552701,0.14580614864826202,0.29424694180488586,0.0,0.0,0.0,0.5230353474617004,0.035146404057741165
1990_march_7_599581468028798895_conformed-copy--l3157--second-rural-roads-sector-project--loan-agreement.txt,1990,55000000.0,colombia,latin amer. & carib,89.9,5012.2213409999995,90.16772948507165,31.639999999999997,-2.5853200212992675,0.2487704157829285,0.1618186980485916,0.0,0.0,0.0,0.0,0.5829076766967773
1990_may_18_631461468313480210_conformed-copy--l3192--national-education-development-project--loan-agreement.txt,1990,90200000.0,turkey,near east,100.0,8509.535131999999,79.23245239,36.4,-0.5032012779552701,0.9956848621368408,0.0,0.0,0.0,0.0,0.0,0.0
1990_may_18_754281468085445130_conformed-copy--l3104--refineries-rehabilitation-project--loan-agreement.txt,1990,27700000.0,niger,sub-saharan africa,2.312999555284023,763.7721253999999,7.3339478503826285,36.67999999999999,0.577768370607032,0.0,0.0,0.0,0.0,0.0,0.0,0.9916486144065856
1990_may_1_928591468034780312_india--technical-education-project-_-loan-3195--loan-agreement--conformed.txt,1990,25000000.0,india,asia (ex. near east),41.23965400653651,1201.668486,48.79758390756206,42.879999999999995,-1.321757188498406,0.7534918785095215,0.06373179703950882,0.049868609756231315,0.0410151481628418,0.034836795181035995,0.030279388651251793,0.026776369661092758
1990_may_23_981431468034488150_conformed-copy--c2115--hyderabad-water-supply-and-sanitation-project--loan-agreement.txt,1990,10000000.0,india,asia (ex. near east),41.23965400653651,1201.668486,48.79758390756206,42.879999999999995,-1.321757188498406,0.06611774861812593,0.04768867790699005,0.037488158792257316,0.03072089701890945,0.026096193119883537,0.022682782262563702,0.7692055702209473
1990_may_7_111051468332980397_conformed-copy--l3125--essential-drugs-project--loan-agreement.txt,1990,68100000.0,niger,sub-saharan africa,2.312999555284023,763.7721253999999,7.3339478503826285,36.67999999999999,0.577768370607032,0.9025391936302184,0.02993875183165073,0.0,0.0,0.0,0.0,0.06589634716510773
