,Year,loan_amount,Country,world_region,GDP,Stability
1469,2006,15318602.2714,gabon,sub-saharan africa,10327598801.0,0.22
1470,2006,180433044.7869,turkey,near east,557000000000.0,-0.59
1471,2006,50000000.0,peru,latin amer. & carib,88643193062.0,-0.84
1472,2006,259600000.0,egypt,northern africa,107000000000.0,-0.84
1473,2006,45000000.0,mexico,latin amer. & carib,975000000000.0,-0.64
1474,2006,350000000.0,argentina,latin amer. & carib,233000000000.0,0.0
1475,2006,200000000.0,azerbaijan,c.w. of ind. states,20982986344.0,-1.09
1476,2006,48210495.135,pakistan,asia (ex. near east),137000000000.0,-2.03
1477,2006,34278511.640099995,turkey,near east,557000000000.0,-0.59
1478,2006,123051067.426,argentina,latin amer. & carib,233000000000.0,0.0
1479,2006,400000000.0,india,asia (ex. near east),940000000000.0,-1.06
1480,2006,216000000.0,india,asia (ex. near east),940000000000.0,-1.06
1481,2006,29300000.0,jamaica,latin amer. & carib,11930171468.0,-0.32
1482,2006,22000000.0,paraguay,latin amer. & carib,13429430050.0,-0.77
1483,2006,32018389.9935,croatia,eastern europe,50423077102.0,0.56
1484,2006,20000000.0,egypt,northern africa,107000000000.0,-0.84
1485,2006,500000000.0,egypt,northern africa,107000000000.0,-0.84
1486,2006,394639444.269,egypt,northern africa,107000000000.0,-0.84
1487,2006,75000000.0,argentina,latin amer. & carib,233000000000.0,0.0
1488,2006,73830640.4556,croatia,eastern europe,50423077102.0,0.56
1489,2006,100000000.0,china,asia (ex. near east),2750000000000.0,-0.54
1490,2006,200000000.0,china,asia (ex. near east),2750000000000.0,-0.54
1491,2006,180000000.0,oman,near east,37215779656.0,0.84
1492,2006,3677435.2975,albania,eastern europe,8896073938.0,-0.51
1493,2006,25000000.0,mali,sub-saharan africa,6905934548.0,0.41
1494,2006,30000000.0,kazakhstan,c.w. of ind. states,81003884545.0,0.21
1495,2006,74000000.0,paraguay,latin amer. & carib,13429430050.0,-0.77
1496,2006,218000000.0,china,asia (ex. near east),2750000000000.0,-0.54
1497,2006,150000000.0,argentina,latin amer. & carib,233000000000.0,0.0
1498,2006,8000000.0,brazil,latin amer. & carib,1110000000000.0,-0.29
1499,2006,180000000.0,china,asia (ex. near east),2750000000000.0,-0.54
1500,2006,200000000.0,philippines,asia (ex. near east),128000000000.0,-1.64
1501,2006,110000000.0,philippines,asia (ex. near east),128000000000.0,-1.64
1502,2006,100712674.7,philippines,asia (ex. near east),128000000000.0,-1.64
1503,2006,8789361.958999999,oman,near east,37215779656.0,0.84
1504,2006,30134955.288000003,croatia,eastern europe,50423077102.0,0.56
1505,2006,351574478.36,turkey,near east,557000000000.0,-0.59
1506,2006,150000000.0,china,asia (ex. near east),2750000000000.0,-0.54
1507,2006,4000000.0,brazil,latin amer. & carib,1110000000000.0,-0.29
1508,2006,154500000.0,ukraine,c.w. of ind. states,108000000000.0,-0.04
1509,2006,62781156.85,morocco,northern africa,68640825481.0,-0.46
1510,2006,62781156.85,morocco,northern africa,68640825481.0,-0.46
1511,2007,200000000.0,peru,latin amer. & carib,102000000000.0,-0.77
1512,2007,50000000.0,peru,latin amer. & carib,102000000000.0,-0.77
1513,2007,90000000.0,colombia,latin amer. & carib,206000000000.0,-1.8
1514,2007,200000000.0,china,asia (ex. near east),3550000000000.0,-0.5
1515,2007,37000000.0,argentina,latin amer. & carib,288000000000.0,0.1
1516,2007,50000000.0,philippines,asia (ex. near east),156000000000.0,-1.6
1517,2007,320000000.0,china,asia (ex. near east),3550000000000.0,-0.5
1518,2007,220000000.0,india,asia (ex. near east),1220000000000.0,-1.15
1519,2007,600000000.0,indonesia,asia (ex. near east),432000000000.0,-1.2
1520,2007,24000000.0,panama,latin amer. & carib,21295984200.0,-0.06
1521,2007,30000000.0,colombia,latin amer. & carib,206000000000.0,-1.8
1522,2007,25300000.0,uruguay,latin amer. & carib,23410572634.0,0.84
1523,2007,207000000.0,colombia,latin amer. & carib,206000000000.0,-1.8
1524,2007,65371802.4603,oman,near east,42085379489.0,0.94
1525,2007,20000000.0,argentina,latin amer. & carib,288000000000.0,0.1
1526,2007,13704780.39,oman,near east,42085379489.0,0.94
1527,2007,501250000.0,brazil,latin amer. & carib,1400000000000.0,-0.36
1528,2007,150000000.0,brazil,latin amer. & carib,1400000000000.0,-0.36
1529,2007,56000000.0,jordan,near east,17110587447.0,-0.3
1530,2007,152779494.169,india,asia (ex. near east),1220000000000.0,-1.15
1531,2007,250000000.0,india,asia (ex. near east),1220000000000.0,-1.15
1532,2007,100000000.0,china,asia (ex. near east),3550000000000.0,-0.5
1533,2007,150000000.0,india,asia (ex. near east),1220000000000.0,-1.15
1534,2007,20000000.0,jordan,near east,17110587447.0,-0.3
1535,2007,250000000.0,philippines,asia (ex. near east),156000000000.0,-1.6
1536,2007,220000000.0,argentina,latin amer. & carib,288000000000.0,0.1
1537,2007,50000000.0,russia,c.w. of ind. states,1300000000000.0,-0.86
1538,2007,22500000.0,brazil,latin amer. & carib,1400000000000.0,-0.36
1539,2007,45000000.0,serbia,eastern europe,43170990616.0,-0.59
1540,2007,30000000.0,azerbaijan,c.w. of ind. states,33050343783.0,-0.63
1541,2007,50433591.8352,serbia,eastern europe,43170990616.0,-0.59
1542,2007,18227357.9187,serbia,eastern europe,43170990616.0,-0.59
1543,2007,36800000.0,serbia,eastern europe,43170990616.0,-0.59
1544,2007,10103653.923,serbia,eastern europe,43170990616.0,-0.59
1545,2007,68523901.95,croatia,eastern europe,60073426977.0,0.6
1546,2007,200000000.0,colombia,latin amer. & carib,206000000000.0,-1.8
1547,2007,48377874.7767,croatia,eastern europe,60073426977.0,0.6
1548,2007,205571705.85,croatia,eastern europe,60073426977.0,0.6
1549,2007,126700000.0,argentina,latin amer. & carib,288000000000.0,0.1
1550,2007,100000000.0,uruguay,latin amer. & carib,23410572634.0,0.84
1551,2007,12100000.0,uruguay,latin amer. & carib,23410572634.0,0.84
1552,2007,26000000.0,uruguay,latin amer. & carib,23410572634.0,0.84
1553,2007,68523901.95,turkey,near east,681000000000.0,-0.82
1554,2007,82228682.34,turkey,near east,681000000000.0,-0.82
1555,2007,503376583.7247,turkey,near east,681000000000.0,-0.82
1556,2007,100000000.0,pakistan,asia (ex. near east),152000000000.0,-2.43
1557,2007,96443969.265,india,asia (ex. near east),1220000000000.0,-1.15
1558,2007,100000000.0,el salvador,latin amer. & carib,17011750900.0,-0.01
1559,2007,15308566.55,albania,eastern europe,10677321490.0,-0.2
1560,2007,5204912.627,albania,eastern europe,10677321490.0,-0.2
1561,2007,23024031.0552,tunisia,northern africa,38914078352.0,0.16
1562,2007,56052551.7951,bulgaria,eastern europe,44405101470.0,0.36
1563,2007,32800000.0,indonesia,asia (ex. near east),432000000000.0,-1.2
1564,2007,6500000.0,uruguay,latin amer. & carib,23410572634.0,0.84
1565,2007,147000000.0,china,asia (ex. near east),3550000000000.0,-0.5
1566,2007,192003973.2639,poland,eastern europe,429000000000.0,0.68
1567,2007,1000000.0,panama,latin amer. & carib,21295984200.0,-0.06
1568,2007,490000000.0,guatemala,latin amer. & carib,33567868323.0,-0.75
1569,2007,300000000.0,china,asia (ex. near east),3550000000000.0,-0.5
1570,2007,104430426.5718,morocco,northern africa,79041294874.0,-0.5
1571,2007,83752000.0,philippines,asia (ex. near east),156000000000.0,-1.6
1572,2007,96000000.0,china,asia (ex. near east),3550000000000.0,-0.5
1573,2007,70000000.0,argentina,latin amer. & carib,288000000000.0,0.1
1574,2007,30000000.0,costa rica,latin amer. & carib,26884700345.0,0.58
1575,2007,300000000.0,argentina,latin amer. & carib,288000000000.0,0.1
1576,2007,135000000.0,india,asia (ex. near east),1220000000000.0,-1.15
1577,2007,200000000.0,argentina,latin amer. & carib,288000000000.0,0.1
1578,2007,100000000.0,argentina,latin amer. & carib,288000000000.0,0.1
1579,2007,200510000.0,mexico,latin amer. & carib,1050000000000.0,-0.73
1580,2007,24800000.0,chile,latin amer. & carib,174000000000.0,0.41
1581,2007,11700000.0,chile,latin amer. & carib,174000000000.0,0.41
1582,2007,30000000.0,chile,latin amer. & carib,174000000000.0,0.41
1583,2007,32147989.755,india,asia (ex. near east),1220000000000.0,-1.15
1584,2007,300000000.0,india,asia (ex. near east),1220000000000.0,-1.15
1585,2007,10000000.0,russia,c.w. of ind. states,1300000000000.0,-0.86
1586,2007,60000000.0,brazil,latin amer. & carib,1400000000000.0,-0.36
1587,2007,24500000.0,indonesia,asia (ex. near east),432000000000.0,-1.2
1588,2007,32000000.0,panama,latin amer. & carib,21295984200.0,-0.06
1589,2007,200000000.0,ukraine,c.w. of ind. states,143000000000.0,0.17
1590,2007,7500000.0,namibia,sub-saharan africa,8839526448.0,1.02
1591,2007,6167151.1755,tunisia,northern africa,38914078352.0,0.16
1592,2007,30000000.0,guatemala,latin amer. & carib,33567868323.0,-0.75
1593,2007,5000000.0,panama,latin amer. & carib,21295984200.0,-0.06
1594,2007,4000000.0,uruguay,latin amer. & carib,23410572634.0,0.84
1595,2007,10000000.0,brazil,latin amer. & carib,1400000000000.0,-0.36
1596,2007,208000000.0,indonesia,asia (ex. near east),432000000000.0,-1.2
1597,2007,50000000.0,russia,c.w. of ind. states,1300000000000.0,-0.86
1598,2007,19400000.0,dominica,latin amer. & carib,421374074.1,0.79
1599,2007,20557170.585,macedonia,eastern europe,8338305009.0,-0.43
1600,2007,20557170.585,macedonia,eastern europe,8338305009.0,-0.43
1601,2007,31932138.3087,macedonia,eastern europe,8338305009.0,-0.43
1602,2007,173000000.0,china,asia (ex. near east),3550000000000.0,-0.5
1603,2007,50000000.0,brazil,latin amer. & carib,1400000000000.0,-0.36
1604,2007,25000000.0,china,asia (ex. near east),3550000000000.0,-0.5
1605,2008,47064175.008,serbia,eastern europe,52194221469.0,-0.54
1606,2008,80000000.0,guatemala,latin amer. & carib,38503862831.0,-0.71
1607,2008,15300000.0,ecuador,latin amer. & carib,61762635000.0,-0.73
1608,2008,200000000.0,indonesia,asia (ex. near east),510000000000.0,-1.06
1609,2008,24250000.0,cuba,latin amer. & carib,60806300000.0,0.52
1610,2008,976000000.0,brazil,latin amer. & carib,1700000000000.0,-0.31
1611,2008,50000000.0,china,asia (ex. near east),4590000000000.0,-0.49
1612,2008,150000000.0,peru,latin amer. & carib,121000000000.0,-0.89
1613,2008,200000000.0,china,asia (ex. near east),4590000000000.0,-0.49
1614,2008,300000000.0,azerbaijan,c.w. of ind. states,48852482960.0,-0.33
1615,2008,200000000.0,philippines,asia (ex. near east),181000000000.0,-1.78
1616,2008,25000000.0,jordan,near east,22657662393.0,-0.37
1617,2008,15000000.0,mexico,latin amer. & carib,1110000000000.0,-0.8
1618,2008,301504871.145,turkey,near east,770000000000.0,-0.82
1619,2008,75000000.0,egypt,northern africa,163000000000.0,-0.51
1620,2008,75000000.0,panama,latin amer. & carib,25155888600.0,-0.1
1621,2008,22061332.035,macedonia,eastern europe,9911371237.0,-0.3
1622,2008,22061332.035,macedonia,eastern europe,9911371237.0,-0.3
1623,2008,62300000.0,guatemala,latin amer. & carib,38503862831.0,-0.71
1624,2008,72500000.0,costa rica,latin amer. & carib,30801744881.0,0.36
1625,2008,12940000.0,philippines,asia (ex. near east),181000000000.0,-1.78
1626,2008,300000000.0,ukraine,c.w. of ind. states,180000000000.0,0.04
1627,2008,13400000.0,kazakhstan,c.w. of ind. states,133000000000.0,0.62
1628,2008,45421502.0,kazakhstan,c.w. of ind. states,133000000000.0,0.62
1629,2008,117700000.0,kazakhstan,c.w. of ind. states,133000000000.0,0.62
1630,2008,18500000.0,kazakhstan,c.w. of ind. states,133000000000.0,0.62
1631,2008,21000000.0,mexico,latin amer. & carib,1110000000000.0,-0.8
1632,2008,150000000.0,india,asia (ex. near east),1200000000000.0,-1.11
1633,2008,80000000.0,india,asia (ex. near east),1200000000000.0,-1.11
1634,2008,15000000.0,belarus,c.w. of ind. states,60763483146.0,0.52
1635,2008,10000000.0,jamaica,latin amer. & carib,13709402085.0,-0.31
1636,2008,100000000.0,china,asia (ex. near east),4590000000000.0,-0.49
1637,2008,100000000.0,china,asia (ex. near east),4590000000000.0,-0.49
1638,2008,23900000.0,pakistan,asia (ex. near east),170000000000.0,-2.57
1639,2008,50000000.0,china,asia (ex. near east),4590000000000.0,-0.49
1640,2008,5000000.0,brazil,latin amer. & carib,1700000000000.0,-0.31
1641,2008,191000000.0,china,asia (ex. near east),4590000000000.0,-0.49
1642,2008,102952882.83,macedonia,eastern europe,9911371237.0,-0.3
1643,2008,31130000.0,brazil,latin amer. & carib,1700000000000.0,-0.31
1644,2008,322150000.0,turkey,near east,770000000000.0,-0.82
1645,2008,375000000.0,egypt,northern africa,163000000000.0,-0.51
1646,2008,6029076.059400002,albania,eastern europe,12881354104.0,-0.03
1647,2008,84000000.0,china,asia (ex. near east),4590000000000.0,-0.49
1648,2008,4000000.0,jordan,near east,22657662393.0,-0.37
1649,2008,7500000.0,jordan,near east,22657662393.0,-0.37
1650,2008,15000000.0,jamaica,latin amer. & carib,13709402085.0,-0.31
1651,2008,40000000.0,jamaica,latin amer. & carib,13709402085.0,-0.31
1652,2008,10000000.0,jamaica,latin amer. & carib,13709402085.0,-0.31
1653,2008,40000000.0,colombia,latin amer. & carib,242000000000.0,-1.85
1654,2008,35900000.0,brazil,latin amer. & carib,1700000000000.0,-0.31
1655,2008,22500000.0,brazil,latin amer. & carib,1700000000000.0,-0.31
1656,2008,375630946.7826,turkey,near east,770000000000.0,-0.82
1657,2008,135456578.6949,morocco,northern africa,92507257784.0,-0.57
1658,2008,400000000.0,argentina,latin amer. & carib,362000000000.0,-0.09
1659,2008,52680000.0,indonesia,asia (ex. near east),510000000000.0,-1.06
1660,2008,41190000.0,indonesia,asia (ex. near east),510000000000.0,-1.06
1661,2008,198551988.315,turkey,near east,770000000000.0,-0.82
1662,2008,6000000.0,panama,latin amer. & carib,25155888600.0,-0.1
1663,2008,20000000.0,colombia,latin amer. & carib,242000000000.0,-1.85
1664,2008,300000000.0,colombia,latin amer. & carib,242000000000.0,-1.85
1665,2008,30000000.0,mauritius,sub-saharan africa,9990370016.0,0.89
1666,2008,100000000.0,china,asia (ex. near east),4590000000000.0,-0.49
1667,2008,50000000.0,ukraine,c.w. of ind. states,180000000000.0,0.04
1668,2008,18900000.0,brazil,latin amer. & carib,1700000000000.0,-0.31
1669,2008,600000000.0,india,asia (ex. near east),1200000000000.0,-1.11
1670,2008,100000000.0,china,asia (ex. near east),4590000000000.0,-0.49
1671,2008,120000000.0,egypt,northern africa,163000000000.0,-0.51
1672,2008,17270000.0,brazil,latin amer. & carib,1700000000000.0,-0.31
1673,2008,100000000.0,china,asia (ex. near east),4590000000000.0,-0.49
1674,2008,20000000.0,peru,latin amer. & carib,121000000000.0,-0.89
1675,2008,20000000.0,peru,latin amer. & carib,121000000000.0,-0.89
1676,2008,140000000.0,ukraine,c.w. of ind. states,180000000000.0,0.04
1677,2008,42000000.0,dominica,latin amer. & carib,458188888.9,0.92
1678,2008,80000000.0,dominica,latin amer. & carib,458188888.9,0.92
1679,2008,38400000.0,china,asia (ex. near east),4590000000000.0,-0.49
1680,2008,197400000.0,turkey,near east,770000000000.0,-0.82
1681,2008,150000000.0,turkey,near east,770000000000.0,-0.82
1682,2008,270000000.0,argentina,latin amer. & carib,362000000000.0,-0.09
1683,2008,501250000.0,mexico,latin amer. & carib,1110000000000.0,-0.8
1684,2008,65000000.0,costa rica,latin amer. & carib,30801744881.0,0.36
1685,2008,6600000.0,brazil,latin amer. & carib,1700000000000.0,-0.31
1686,2008,35640000.0,brazil,latin amer. & carib,1700000000000.0,-0.31
1687,2008,300751880.0,mexico,latin amer. & carib,1110000000000.0,-0.8
1688,2008,64600000.0,mexico,latin amer. & carib,1110000000000.0,-0.8
1689,2008,100000000.0,china,asia (ex. near east),4590000000000.0,-0.49
1690,2008,45000000.0,argentina,latin amer. & carib,362000000000.0,-0.09
1691,2008,60000000.0,belarus,c.w. of ind. states,60763483146.0,0.52
1692,2008,26620673.9889,croatia,eastern europe,70234425974.0,0.57
1693,2008,232000000.0,philippines,asia (ex. near east),181000000000.0,-1.78
1694,2008,500000000.0,egypt,northern africa,163000000000.0,-0.51
1695,2008,600000000.0,indonesia,asia (ex. near east),510000000000.0,-1.06
1696,2008,50000000.0,china,asia (ex. near east),4590000000000.0,-0.49
1697,2008,300000000.0,china,asia (ex. near east),4590000000000.0,-0.49
1698,2008,1100000000.0,brazil,latin amer. & carib,1700000000000.0,-0.31
1699,2008,24561616.3323,macedonia,eastern europe,9911371237.0,-0.3
1700,2008,145000000.0,egypt,northern africa,163000000000.0,-0.51
1701,2008,35000000.0,barbados,latin amer. & carib,4785000000.0,1.07
1702,2008,150000000.0,china,asia (ex. near east),4590000000000.0,-0.49
1703,2008,230000000.0,azerbaijan,c.w. of ind. states,48852482960.0,-0.33
1704,2009,14644973.4375,serbia,eastern europe,45162894381.0,-0.48
1705,2009,117159787.5,croatia,eastern europe,62600093959.0,0.61
1706,2009,400000000.0,ukraine,c.w. of ind. states,117000000000.0,-0.3
1707,2009,17243000.0,mexico,latin amer. & carib,900000000000.0,-0.69
1708,2009,80000000.0,mexico,latin amer. & carib,900000000000.0,-0.69
1709,2009,64000000.0,paraguay,latin amer. & carib,22355601273.0,-0.88
1710,2009,5000000.0,albania,eastern europe,12044223353.0,-0.05
1711,2009,10025000.0,mexico,latin amer. & carib,900000000000.0,-0.69
1712,2009,100000000.0,china,asia (ex. near east),5100000000000.0,-0.45
1713,2009,330000000.0,india,asia (ex. near east),1340000000000.0,-1.35
1714,2009,30000000.0,chile,latin amer. & carib,172000000000.0,0.6
1715,2009,270000000.0,egypt,northern africa,189000000000.0,-0.61
1716,2009,150000000.0,china,asia (ex. near east),5100000000000.0,-0.45
1717,2009,150000000.0,china,asia (ex. near east),5100000000000.0,-0.45
1718,2009,150000000.0,argentina,latin amer. & carib,333000000000.0,-0.23
1719,2009,70360000.0,philippines,asia (ex. near east),176000000000.0,-1.73
1720,2009,200000000.0,belarus,c.w. of ind. states,50874078052.0,0.49
1721,2009,10000000.0,peru,latin amer. & carib,121000000000.0,-1.18
1722,2009,50000000.0,mauritius,sub-saharan africa,9128843109.0,0.71
1723,2009,50000000.0,mauritius,sub-saharan africa,9128843109.0,0.71
1724,2009,1503750000.0,mexico,latin amer. & carib,900000000000.0,-0.69
1725,2009,18000000.0,mauritius,sub-saharan africa,9128843109.0,0.71
1726,2009,30000000.0,colombia,latin amer. & carib,232000000000.0,-1.83
1727,2009,100000000.0,panama,latin amer. & carib,27116635600.0,0.06
1728,2009,50000000.0,armenia,c.w. of ind. states,8647936748.0,0.23
1729,2009,96000000.0,china,asia (ex. near east),5100000000000.0,-0.45
1730,2009,60000000.0,argentina,latin amer. & carib,333000000000.0,-0.23
1731,2009,96000000.0,china,asia (ex. near east),5100000000000.0,-0.45
1732,2009,195266312.5,croatia,eastern europe,62600093959.0,0.61
1733,2009,110000000.0,indonesia,asia (ex. near east),540000000000.0,-0.75
1734,2009,20000000.0,argentina,latin amer. & carib,333000000000.0,-0.23
1735,2009,33000000.0,jordan,near east,24537876056.0,-0.35
1736,2009,250000000.0,india,asia (ex. near east),1340000000000.0,-1.35
1737,2009,400000000.0,india,asia (ex. near east),1340000000000.0,-1.35
1738,2009,450000000.0,el salvador,latin amer. & carib,17601620000.0,-0.01
1739,2009,50000000.0,botswana,sub-saharan africa,10267133178.0,0.95
1740,2009,383837780.0,serbia,eastern europe,45162894381.0,-0.48
1741,2009,90000000.0,china,asia (ex. near east),5100000000000.0,-0.45
1742,2009,90000000.0,china,asia (ex. near east),5100000000000.0,-0.45
1743,2009,113000000.0,azerbaijan,c.w. of ind. states,44291490421.0,-0.28
1744,2009,1394759375.0,poland,eastern europe,440000000000.0,0.94
1745,2009,80000000.0,china,asia (ex. near east),5100000000000.0,-0.45
1746,2009,5439561.5625,tunisia,northern africa,43454935940.0,0.06
1747,2009,21479294.375,tunisia,northern africa,43454935940.0,0.06
1748,2009,32218941.5625,tunisia,northern africa,43454935940.0,0.06
1749,2009,450000000.0,argentina,latin amer. & carib,333000000000.0,-0.23
1750,2009,764886041.25,turkey,near east,649000000000.0,-1.03
1751,2009,2125000000.0,kazakhstan,c.w. of ind. states,115000000000.0,0.78
1752,2009,60000000.0,china,asia (ex. near east),5100000000000.0,-0.45
1753,2009,26360952.1875,macedonia,eastern europe,9406125227.0,-0.3
1754,2009,78246000.9375,turkey,near east,649000000000.0,-1.03
1755,2009,300000000.0,china,asia (ex. near east),5100000000000.0,-0.45
1756,2009,400000000.0,india,asia (ex. near east),1340000000000.0,-1.35
1757,2009,125000000.0,belarus,c.w. of ind. states,50874078052.0,0.49
1758,2009,210000000.0,turkey,near east,649000000000.0,-1.03
1759,2009,130000000.0,turkey,near east,649000000000.0,-1.03
1760,2009,210000000.0,turkey,near east,649000000000.0,-1.03
1761,2009,130000000.0,turkey,near east,649000000000.0,-1.03
1762,2009,600000000.0,egypt,northern africa,189000000000.0,-0.61
1763,2009,710000000.0,china,asia (ex. near east),5100000000000.0,-0.45
1764,2009,70000000.0,georgia,c.w. of ind. states,10766836277.0,-0.97
1765,2009,2000000000.0,indonesia,asia (ex. near east),540000000000.0,-0.75
1766,2009,200000000.0,guatemala,latin amer. & carib,37125943565.0,-0.93
1767,2009,20000000.0,guatemala,latin amer. & carib,37125943565.0,-0.93
1768,2009,30000000.0,mauritius,sub-saharan africa,9128843109.0,0.71
1769,2009,250000000.0,tunisia,northern africa,43454935940.0,0.06
1770,2009,20800000.0,brazil,latin amer. & carib,1670000000000.0,0.17
1771,2009,10000000.0,philippines,asia (ex. near east),176000000000.0,-1.73
1772,2009,6830000.0,brazil,latin amer. & carib,1670000000000.0,0.17
1773,2009,50000000.0,mexico,latin amer. & carib,900000000000.0,-0.69
1774,2009,115000000.0,indonesia,asia (ex. near east),540000000000.0,-0.75
1775,2009,300000000.0,indonesia,asia (ex. near east),540000000000.0,-0.75
1776,2009,29500000.0,azerbaijan,c.w. of ind. states,44291490421.0,-0.28
1777,2009,38242857.5524,philippines,asia (ex. near east),176000000000.0,-1.73
1778,2009,100000000.0,paraguay,latin amer. & carib,22355601273.0,-0.88
1779,2009,62764171.875,tunisia,northern africa,43454935940.0,0.06
1780,2009,15000000.0,peru,latin amer. & carib,121000000000.0,-1.18
1781,2009,98748963.75,serbia,eastern europe,45162894381.0,-0.48
1782,2009,15000000.0,dominica,latin amer. & carib,489074074.1,0.67
1783,2009,15000000.0,dominica,latin amer. & carib,489074074.1,0.67
1784,2009,1503750000.0,mexico,latin amer. & carib,900000000000.0,-0.69
1785,2009,7113272.8125,serbia,eastern europe,45162894381.0,-0.48
1786,2009,300000000.0,jordan,near east,24537876056.0,-0.35
1787,2009,15000000.0,jamaica,latin amer. & carib,12120460873.0,-0.36
1788,2009,491000000.0,mexico,latin amer. & carib,900000000000.0,-0.69
1789,2009,491000000.0,mexico,latin amer. & carib,900000000000.0,-0.69
1790,2009,154000000.0,brazil,latin amer. & carib,1670000000000.0,0.17
1791,2009,7812000.0,colombia,latin amer. & carib,232000000000.0,-1.83
1792,2009,1000000000.0,india,asia (ex. near east),1340000000000.0,-1.35
1793,2009,2000000000.0,india,asia (ex. near east),1340000000000.0,-1.35
1794,2009,1195000000.0,india,asia (ex. near east),1340000000000.0,-1.35
1795,2009,77822000.0,indonesia,asia (ex. near east),540000000000.0,-0.75
1796,2009,750000000.0,indonesia,asia (ex. near east),540000000000.0,-0.75
1797,2009,250000000.0,indonesia,asia (ex. near east),540000000000.0,-0.75
1798,2009,100000000.0,iran,asia (ex. near east),416000000000.0,-1.56
1799,2009,30500000.0,dominica,latin amer. & carib,489074074.1,0.67
1800,2009,130000000.0,brazil,latin amer. & carib,1670000000000.0,0.17
1801,2009,200000000.0,russia,c.w. of ind. states,1220000000000.0,-0.97
1802,2009,71500000.0,brazil,latin amer. & carib,1670000000000.0,0.17
1803,2009,400000000.0,ukraine,c.w. of ind. states,117000000000.0,-0.3
1804,2009,147000000.0,georgia,c.w. of ind. states,10766836277.0,-0.97
1805,2009,27500000.0,dominica,latin amer. & carib,489074074.1,0.67
1806,2009,840000000.0,argentina,latin amer. & carib,333000000000.0,-0.23
1807,2009,23560000.0,indonesia,asia (ex. near east),540000000000.0,-0.75
1808,2009,103000000.0,brazil,latin amer. & carib,1670000000000.0,0.17
1809,2009,300000000.0,colombia,latin amer. & carib,232000000000.0,-1.83
1810,2009,26918855.9375,macedonia,eastern europe,9406125227.0,-0.3
1811,2009,139475937.5,croatia,eastern europe,62600093959.0,0.61
1812,2009,20000000.0,colombia,latin amer. & carib,232000000000.0,-1.83
1813,2009,36600000.0,armenia,c.w. of ind. states,8647936748.0,0.23
1814,2009,330000000.0,peru,latin amer. & carib,121000000000.0,-1.18
1815,2009,330000000.0,peru,latin amer. & carib,121000000000.0,-1.18
1816,2009,200000000.0,china,asia (ex. near east),5100000000000.0,-0.45
1817,2010,34468058.924,croatia,eastern europe,59918313669.0,0.61
1818,2010,50000000.0,china,asia (ex. near east),6090000000000.0,-0.66
1819,2010,20900000.0,brazil,latin amer. & carib,2210000000000.0,0.01
1820,2010,149980000.0,indonesia,asia (ex. near east),755000000000.0,-0.85
1821,2010,785000000.0,indonesia,asia (ex. near east),755000000000.0,-0.85
1822,2010,171600000.0,azerbaijan,c.w. of ind. states,52909294792.0,-0.24
1823,2010,100000000.0,china,asia (ex. near east),6090000000000.0,-0.66
1824,2010,10000000.0,georgia,c.w. of ind. states,12243505583.0,-0.72
1825,2010,100000000.0,china,asia (ex. near east),6090000000000.0,-0.66
1826,2010,450600000.0,india,asia (ex. near east),1680000000000.0,-1.28
1827,2010,139463069.1848,morocco,northern africa,93216746662.0,-0.38
1828,2010,34335489.4666,morocco,northern africa,93216746662.0,-0.38
1829,2010,1045000000.0,brazil,latin amer. & carib,2210000000000.0,0.01
1830,2010,60000000.0,china,asia (ex. near east),6090000000000.0,-0.66
1831,2010,100000000.0,china,asia (ex. near east),6090000000000.0,-0.66
1832,2010,25000000.0,colombia,latin amer. & carib,287000000000.0,-1.54
1833,2010,30000000.0,philippines,asia (ex. near east),208000000000.0,-1.65
1834,2010,100000000.0,china,asia (ex. near east),6090000000000.0,-0.66
1835,2010,100000000.0,china,asia (ex. near east),6090000000000.0,-0.66
1836,2010,40000000.0,china,asia (ex. near east),6090000000000.0,-0.66
1837,2010,1250000000.0,mexico,latin amer. & carib,1060000000000.0,-0.73
1838,2010,20000000.0,peru,latin amer. & carib,148000000000.0,-1.0
1839,2010,30000000.0,peru,latin amer. & carib,148000000000.0,-1.0
1840,2010,50000000.0,peru,latin amer. & carib,148000000000.0,-1.0
1841,2010,40000000.0,panama,latin amer. & carib,29440300000.0,-0.12
1842,2010,145600000.0,pakistan,asia (ex. near east),177000000000.0,-2.68
1843,2010,100000000.0,peru,latin amer. & carib,148000000000.0,-1.0
1844,2010,45000000.0,india,asia (ex. near east),1680000000000.0,-1.28
1845,2010,5965625.5830000015,serbia,eastern europe,41819468692.0,-0.42
1846,2010,78000000.0,kazakhstan,c.w. of ind. states,148000000000.0,0.52
1847,2010,15000000.0,belize,latin amer. & carib,1377177083.0,0.07
1848,2010,59124000.0,philippines,asia (ex. near east),208000000000.0,-1.65
1849,2010,401002507.0,mexico,latin amer. & carib,1060000000000.0,-0.73
1850,2010,30000000.0,brazil,latin amer. & carib,2210000000000.0,0.01
1851,2010,17000000.0,kazakhstan,c.w. of ind. states,148000000000.0,0.52
1852,2010,8000000.0,el salvador,latin amer. & carib,18447920000.0,0.06
1853,2010,10000000.0,el salvador,latin amer. & carib,18447920000.0,0.06
1854,2010,5000000.0,el salvador,latin amer. & carib,18447920000.0,0.06
1855,2010,688830900.6504,turkey,near east,777000000000.0,-0.92
