file_name,sector,agreement_date,year
1998_march_16_906951468122369422_conformed-copy--l4278--second-agricultural-sector-investment-loan--loan-agreement.txt,second-agricultural-sector-investment,1998_march_16,1998
1998_march_19_382891468251425736_conformed-copy--c2986--coal-sector-rehabilitation-project--loan-agreement.txt,coal-sector-rehabilitation,1998_march_19,1998
1998_march_4_422411468282541328_conformed-copy--l4287--higher-education-reform-project--loan-agreement.txt,higher-education-reform,1998_march_4,1998
1998_may_1_123551468044139061_conformed-copy--l4308--west-java-basic-education-project--loan-agreement.txt,west-java-basic-education,1998_may_1,1998
1998_may_1_352131468042049386_conformed-copy--l4290--bengkulu-regional-development-project--loan-agreement.txt,bengkulu-regional-development,1998_may_1,1998
1998_may_1_608201468267599142_conformed-copy--l4306--maluku-regional-development-project--loan-agreement.txt,maluku-regional-development,1998_may_1,1998
1998_may_1_853451468267593260_conformed-copy--l4307--northern-sumatra-region-road-project--loan-agreement.txt,northern-sumatra-region-road,1998_may_1,1998
1998_may_1_856271468292857750_conformed-copy--l4305--coral-reef-rehabilitation-and-management-project--loan-agreement.txt,coral-reef-rehabilitation-and-management,1998_may_1,1998
1998_may_20_731281468271581768_conformed-copy--l4284--power-system-improvement-project--loan-agreement.txt,power-system-improvement,1998_may_20,1998
1998_may_22_629821468276572421_conformed-copy--l4323--training-and-employment-support-project--loan-agreement.txt,training-and-employment-support,1998_may_22,1998
1998_may_29_196331468094790120_conformed-copy--l4319--telecommunications-reform-and-privatization-support-project--loan-agreement.txt,telecommunications-reform-and-privatization-support,1998_may_29,1998
1998_may_6_306361468194040591_conformed-copy--l4212--small-farmer-development-project--loan-agreement.txt,small-farmer-development,1998_may_6,1998
1998_may_8_244071468313259526_conformed-copy--l4315--cesme-alacati-water-supply-and-sewerage-project--loan-agreement.txt,cesme-alacati-water-supply-and-sewerage,1998_may_8,1998
1998_november_16_282511468192258686_conformed-copy--l4313--third-secondary-education-project--province-of-buenos-aires--loan-agreement.txt,third-secondary-education,1998_november_16,1998
1998_november_16_371911468131719023_conformed-copy--l4396--health-project--loan-agreement.txt,health,1998_november_16,1998
1998_november_16_540371468317066735_conformed-copy--l4326--tashkent-solid-waste-management-project--loan-agreement.txt,tashkent-solid-waste-management,1998_november_16,1998
1998_november_20_508811468096558366_conformed-copy--l4410--public-policy-reform-adjustment-loan--loan-agreement.txt,public-policy-reform-adjustment,1998_november_20,1998
1998_november_25_707421468266955939_conformed-copy--l4408--health-reform-project--loan-agreement.txt,health-reform,1998_november_25,1998
1998_november_4_691451468234335050_conformed-copy--l4386--third-pumping-stations-rehabilitation-project--loan-agreement.txt,third-pumping-stations-rehabilitation,1998_november_4,1998
1998_october_14_180051468176634903_conformed-copy--l4324--kiev-district-heating-improvement-project--loan-agreement.txt,kiev-district-heating-improvement,1998_october_14,1998
1998_october_23_394531468047940631_conformed-copy--l4399--second-structural-adjustment-loan--loan-agreement.txt,second-structural-adjustment,1998_october_23,1998
1998_october_27_843621468032968152_conformed-copy--l4387--pilot-community-infrastructure-works-and-capacity-building-project--loan-agreement.txt,pilot-community-infrastructure-works-and-capacity-building,1998_october_27,1998
1998_october_4_264131468287396685_conformed-copy--l4384--urban-property-rights-project--loan-agreement.txt,urban-property-rights,1998_october_4,1998
1998_october_5_618121468273872573_conformed-copy--l4254--rural-water-supply-and-sanitation-project--loan-agreement.txt,rural-water-supply-and-sanitation,1998_october_5,1998
1998_october_5_987681468054589822_conformed-copy--l4289--water-resources-management-project--loan-agreement.txt,water-resources-management,1998_october_5,1998
1998_october_6_572511468296114374_conformed-copy--l4397--wholesale-markets-project-ii--loan-agreement.txt,wholesale-markets,1998_october_6,1998
1998_october_7_324651468248080230_conformed-copy--l4346--international-trade-and-integration-project--loan-agreement.txt,international-trade-and-integration,1998_october_7,1998
1998_september_11_488121468172140941_conformed-copy--l4388--emergency-flood-and-earthquake-recovery-project--loan-agreement.txt,emergency-flood-and-earthquake-recovery,1998_september_11,1998
1998_september_11_825621468032110752_conformed-copy--l4225--tax-administration-technical-assistance-loan--loan-agreement.txt,tax-administration-technical-assistance,1998_september_11,1998
1998_september_14_252631468046799774_conformed-copy--l4385--financial-and-corporate-restructuring-assistance-project--loan-agreement.txt,financial-and-corporate-restructuring-assistance,1998_september_14,1998
1998_september_14_343431468051899492_conformed-copy--l4283--environmental-sewerage-and-sanitation-project--loan-agreement.txt,environmental-sewerage-and-sanitation,1998_september_14,1998
1998_september_14_370671468270895423_conformed-copy--l4367--health-system-reform-technical-assistance-project--loan-agreement.txt,health-system-reform-technical-assistance,1998_september_14,1998
1998_september_15_345891468310515274_conformed-copy--l4391--financial-sector-structural-adjustment-loan--loan-agreement.txt,financial-sector-structural-adjustment,1998_september_15,1998
1998_september_15_508851468111253284_conformed-copy--l4285--treasury-system-project--loan-agreement.txt,treasury-system,1998_september_15,1998
1998_september_15_653381468110079705_conformed-copy--l4390--second-enterprise-development-adjustment-loan--loan-agreement.txt,second-enterprise-development-adjustment,1998_september_15,1998
1998_september_25_158041468027263660_conformed-copy--l4352--municipal-environmental-infrastructure-project--loan-agreement.txt,municipal-environmental-infrastructure,1998_september_25,1998
"1998_september_8_978641468309854713_conformed-copy--l4351--reconstruction-project-for-eastern-slavonia,-baranja-and-western-srijem--loan-agreement.txt",reconstruction,1998_september_8,1998
1998_september_9_425821468045864522_conformed-copy--l4380--rural-development-project--loan-agreement.txt,rural-development,1998_september_9,1998
1999_april_16_212011468041490384_conformed-copy--l4437--road-transport-restructuring-project--loan-agreement.txt,road-transport-restructuring,1999_april_16,1999
1999_april_16_440161468052163188_conformed-copy--l4440--municipal-innovations-project--loan-agreement.txt,municipal-innovations,1999_april_16,1999
1999_april_16_732891468267364790_conformed-copy--l4448--corporate-restructuring-technical-assistance-project--loan-agreement.txt,corporate-restructuring-technical-assistance,1999_april_16,1999
1999_april_16_851971468292864667_conformed-copy--c3189--sumatera-basic-education-project--loan-agreement.txt,sumatera-basic-education,1999_april_16,1999
1999_april_28_743591468007215343_conformed-copy--l4369--state-pension-systems-reform-technical-assistance-project--loan-agreement.txt,state-pension-systems-reform-technical-assistance,1999_april_28,1999
1999_april_29_311281468310489516_conformed-copy--l4461--second-economic-competitiveness-adjustment-loan--loan-agreement.txt,second-economic-competitiveness-adjustment,1999_april_29,1999
1999_august_19_170221468090562448_conformed-copy--l4463--education-improvement-project--loan-agreement.txt,education-improvement,1999_august_19,1999
1999_august_2_186801468312293041_conformed-copy--l4495--industrial-technology-project--loan-agreement.txt,industrial-technology,1999_august_2,1999
1999_august_3_217611468273291380_conformed-copy--l4486--atyrau-pilot-water-supply-and-sanitation-project--loan-agreement.txt,atyrau-pilot-water-supply-and-sanitation,1999_august_3,1999
"1999_december_10_210491468261328270_conformed-copy--l4507--cartagena-water-supply,-sewerage-and-environmental-management-project--loan-agreement.txt","cartagena-water-supply,-sewerage-and-environmental-management",1999_december_10,1999
1999_december_14_573471468095978393_conformed-copy--l4522--mindanao-rural-development-project--loan-agreement.txt,mindanao-rural-development,1999_december_14,1999
1999_december_21_834381468048563150_conformed-copy--l4526--electricity-transmission-rehabilitation-project--loan-agreement.txt,electricity-transmission-rehabilitation,1999_december_21,1999
1999_december_30_225771468021605693_conformed-copy--c3255--western-poverty-reduction-project--loan-agreement.txt,western-poverty-reduction,1999_december_30,1999
1999_december_7_465401468055514211_conformed-copy--l4481--municipal-development-project--loan-agreement.txt,municipal-development,1999_december_7,1999
1999_december_7_974571468235487494_conformed-copy--l4238--land-management-iii-project--loan-agreement.txt,land-management-iii,1999_december_7,1999
1999_february_26_663401468092353387_conformed-copy--l4427--second-highway-rehabilitation-and-maintenance-project--loan-agreement.txt,second-highway-rehabilitation-and-maintenance,1999_february_26,1999
1999_february_4_617561468256168053_conformed-copy--c3103--andhra-pradesh-economic-restructuring-project--loan-agreement.txt,andhra-pradesh-economic-restructuring,1999_february_4,1999
1999_january_13_473161468045865155_conformed-copy--l4416--state-revenue-service-modernization-project--loan-agreement.txt,state-revenue-service-modernization,1999_january_13,1999
1999_january_20_285271468095363256_conformed-copy--l4434--social-development-fund-project--loan-agreement.txt,social-development-fund,1999_january_20,1999
1999_january_20_392401468231871368_conformed-copy--l4433--railway-modernization-and-restructuring-project--loan-agreement.txt,railway-modernization-and-restructuring,1999_january_20,1999
1999_january_21_738661468332674245_conformed-copy--l4435--structural-adjustment-loan--loan-agreement.txt,structural-adjustment,1999_january_21,1999
1999_january_29_469841468295188118_conformed-copy--l4422--lgu-urban-water-and-sanitation-project--loan-agreement.txt,lgu-urban-water-and-sanitation,1999_january_29,1999
1999_july_14_185711468034513721_conformed-copy--c3243--integrated-watershed-development-hills-ii-project--loan-agreement.txt,integrated-watershed-development-hills-ii,1999_july_14,1999
1999_july_14_567741468033840616_conformed-copy--l4478--second-tamil-nadu-urban-development-project--loan-agreement.txt,second-tamil-nadu-urban-development,1999_july_14,1999
1999_july_27_375001468012335228_conformed-copy--l4453--liaoning-urban-transport-project--loan-agreement.txt,liaoning-urban-transport,1999_july_27,1999
1999_july_27_558271468214793298_conformed-copy--c3212--fourth-technical-cooperation-project--loan-agreement.txt,fourth-technical-cooperation,1999_july_27,1999
1999_july_29_433561468021605453_conformed-copy--c3213--higher-education-reform-project--loan-agreement.txt,higher-education-reform,1999_july_29,1999
1999_july_29_781041468213898691_conformed-copy--c3201--health-nine-project--loan-agreement.txt,health-nine,1999_july_29,1999
1999_july_29_910371468021579836_conformed-copy--l4502--second-fujian-highway-project--loan-agreement.txt,second-fujian-highway,1999_july_29,1999
1999_july_6_606771468276557081_conformed-copy--l3256--national-agricultural-extension-and-adaptive-research-project--loan-agreement.txt,national-agricultural-extension-and-adaptive-research,1999_july_6,1999
1999_july_8_817591468039255159_conformed-copy--l4449--health-sector-reform-project--loan-agreement.txt,health-sector-reform,1999_july_8,1999
1999_june_14_186181468322791573_conformed-copy--l4483--policy-reform-support-loan--loan-agreement.txt,policy-reform-support,1999_june_14,1999
"1999_june_17_914711468093846686_loan-agreement,-l4489-ro-conformed.txt",,1999_june_17,1999
1999_june_17_919941468104976268_conformed-copy--l4489--private-sector-adjustment-loan--loan-agreement.txt,private-sector-adjustment,1999_june_17,1999
1999_june_17_975471468094790343_conformed-copy--l4491--private-sector-institution-building-project--loan-agreement.txt,private-sector-institution-building,1999_june_17,1999
1999_june_1_562001468230648040_conformed-copy--l4291--rio-de-janeiro-mass-transit-project--pet--loan-agreement.txt,rio-de-janeiro-mass-transit,1999_june_1,1999
1999_june_23_649731468337889122_conformed-copy--l4479--financial-institution-building-project--loan-agreement.txt,financial-institution-building,1999_june_23,1999
1999_june_3_521361468113972997_conformed-copy--l4475--export-development-project--loan-agreement.txt,export-development,1999_june_3,1999
1999_june_4_479951468272994309_conformed-copy--l4482--third-economic-reform-and-development-loan--loan-agreement.txt,third-economic-reform-and-development,1999_june_4,1999
1999_june_7_624261468223153895_conformed-copy--l4350--hunan-power-development-project--loan-agreement.txt,hunan-power-development,1999_june_7,1999
1999_march_11_298071468229162666_conformed-copy--l4303--east-china-jiangsu-power-transmission-project--loan-agreement.txt,east-china-jiangsu-power-transmission,1999_march_11,1999
1999_march_11_409401468236655822_conformed-copy--c3169--yangtze-flood-emergency-rehabilitation-project--loan-agreement.txt,yangtze-flood-emergency-rehabilitation,1999_march_11,1999
1999_march_11_504311468222587266_conformed-copy--l4421--anhui-provincial-highway-project--loan-agreement.txt,anhui-provincial-highway,1999_march_11,1999
1999_march_11_696561468229160796_conformed-copy--c3165--anning-valley-agricultural-development-project--loan-agreement.txt,anning-valley-agricultural-development,1999_march_11,1999
1999_march_18_263831468276572689_conformed-copy--l4445--amman-water-and-sanitation-management-project--loan-agreement.txt,amman-water-and-sanitation-management,1999_march_18,1999
1999_march_31_610551468045252198_conformed-copy--l4450--year-2000-technical-assistance-project--loan-agreement.txt,,1999_march_31,1999
1999_march_31_611471468281049038_conformed-copy--l4451--education-sector-support-project--loan-agreement.txt,education-sector-support,1999_march_31,1999
1999_march_31_813171468299169586_conformed-copy--l4452--social-sector-support-project--loan-agreement.txt,social-sector-support,1999_march_31,1999
1999_march_5_290791468257634834_conformed-copy--l4441--andhra-pradesh-power-sector-restructuring-project--loan-agreement.txt,andhra-pradesh-power-sector-restructuring,1999_march_5,1999
1999_may_12_350011468274269355_conformed-copy--l4465--telecommunications-post-and-information-technology-sector-adjustment-loan--loan-agreement.txt,telecommunications-post-and-information-technology-sector-adjustment,1999_may_12,1999
1999_may_15_530081468146707867_conformed-copy--l4227--water-districts-development-project--loan-agreement-2.txt,water-districts-development,1999_may_15,1999
1999_may_15_873601468095976964_conformed-copy--l4227--water-districts-development-project--loan-agreement-1.txt,water-districts-development,1999_may_15,1999
1999_may_20_664191468284389919_conformed-copy--l4457--health-project--loan-agreement.txt,health,1999_may_20,1999
1999_may_24_773261468050057465_conformed-copy--l4439--transport-sector-project--loan-agreement.txt,transport-sector,1999_may_24,1999
1999_may_28_711901468260064222_conformed-copy--l4470--second-policy-reform-support-loan--loan-agreement.txt,second-policy-reform-support,1999_may_28,1999
1999_may_28_762841468267592009_conformed-copy--l4471--social-safety-net-adjustment-loan--loan-agreement.txt,social-safety-net-adjustment,1999_may_28,1999
1999_may_28_813851468041961255_conformed-copy--l4469--water-resources-sector-adjustment-loan--loan-agreement.txt,water-resources-sector-adjustment,1999_may_28,1999
1999_may_5_221511468027264888_conformed-copy--l4460--technical-assistance-project-for-institutional-and-regulatory-reform-for-private-sector-development--loan-agreement.txt,technical-assistance,1999_may_5,1999
1999_november_17_272871468115160577_conformed-copy--l4498--real-estate-registration-modernization-project--loan-agreement.txt,real-estate-registration-modernization,1999_november_17,1999
1999_november_23_223531468313260138_conformed-copy--l4518--emergency-earthquake-recovery-loan--loan-agreement.txt,emergency-earthquake-recovery,1999_november_23,1999
1999_november_23_261381468109736328_conformed-copy--l4517--marmara-earthquake-emergency-reconstruction-project--loan-agreement.txt,marmara-earthquake-emergency-reconstruction,1999_november_23,1999
1999_november_30_951431468094155023_conformed-copy--l4468--development-of-the-state-statistical-system-project--loan-agreement.txt,development-of-the-state-statistical-system,1999_november_30,1999
1999_october_13_693571468094791718_conformed-copy--l4509--mine-closure-and-social-mitigation-project--loan-agreement.txt,mine-closure-and-social-mitigation,1999_october_13,1999
1999_october_4_951171468023374049_conformed-copy--l4320--education-reform-project--loan-agreement.txt,education-reform,1999_october_4,1999
1999_october_7_965011468247827375_conformed-copy--l4513--health-system-project--loan-agreement.txt,health-system,1999_october_7,1999
1999_september_17_232361468224079021_conformed-copy--c3222--second-loess-plateau-watershed-rehabilitation-project--loan-agreement.txt,second-loess-plateau-watershed-rehabilitation,1999_september_17,1999
1999_september_17_248211468229157803_conformed-copy--l4493--fourth-national-highway-project--loan-agreement.txt,fourth-national-highway,1999_september_17,1999
1999_september_17_277181468229162402_conformed-copy--c3233--fourth-rural-water-supply-and-sanitation-project--loan-agreement.txt,fourth-rural-water-supply-and-sanitation,1999_september_17,1999
1999_september_22_124811468037501957_conformed-copy--l4511--municipal-wastewater-project--loan-agreement-2.txt,municipal-wastewater,1999_september_22,1999
1999_september_29_126541468274268582_conformed-copy--l4464--pilot-fisheries-development-project--loan-agreement.txt,pilot-fisheries-development,1999_september_29,1999
1999_september_29_273531468324875765_conformed-copy--l4426--lakhdar-watershed-management-pilot-project--loan-agreement.txt,lakhdar-watershed-management-pilot,1999_september_29,1999
1999_september_29_699641468273871662_conformed-copy--l4424--health-financing-and-management-project--loan-agreement.txt,health-financing-and-management,1999_september_29,1999
1999_september_2_714891468222293536_conformed-copy--l4444--container-transport-project--loan-agreement.txt,container-transport,1999_september_2,1999
1999_september_8_111451468297536621_conformed-copy--l4446--local-government-finance-and-development-project--loan-agreement.txt,local-government-finance-and-development,1999_september_8,1999
2000_april_10_819141468294122183_conformed-copy--l7006--first-national-roads-improvement-and-management-project--loan-agreement.txt,first-national-roads-improvement-and-management,2000_april_10,2000
2000_april_18_811741468115157894_conformed-copy--l7005--health-sector-management-project--loan-agreement.txt,health-sector-management,2000_april_18,2000
2000_april_25_546091468112481859_conformed-copy--l4534--kiev-public-buildings-energy-efficiency-project--loan-agreement.txt,kiev-public-buildings-energy-efficiency,2000_april_25,2000
2000_april_27_774491468273359781_conformed-copy--l7008--transport-project--loan-agreement.txt,transport,2000_april_27,2000
2000_april_7_265991468056938136_conformed-copy--l7010--general-education-project--loan-agreement.txt,general-education,2000_april_7,2000
2000_august_10_472421468223191843_conformed-copy--l4570--yangtze-dike-strengthening-project--loan-agreement.txt,yangtze-dike-strengthening,2000_august_10,2000
2000_august_11_129981468034490002_conformed-copy--c3396--second-renewable-energy-project--loan-agreement.txt,second-renewable-energy,2000_august_11,2000
2000_august_11_309881468035483571_conformed-copy--l4559--third-national-highways-project--loan-agreement.txt,third-national-highways,2000_august_11,2000
2000_august_11_331481468051229800_conformed-copy--l4555--telecommunications-sector-reform-technical-assistance-project--loan-agreement.txt,telecommunications-sector-reform-technical-assistance,2000_august_11,2000
2000_august_3_111041468271213387_conformed-copy--l7014--klaipeda-port-project--loan-agreement.txt,klaipeda-port,2000_august_3,2000
2000_december_13_285881468286283685_conformed-copy--l4536--indigenous-and-afro-peruvian-peoples-development-project--loan-agreement.txt,indigenous-and-afro-peruvian-peoples-development,2000_december_13,2000
2000_december_15_107351468296692268_conformed-copy--l7039--szczecin-swinoujscie-seaway-and-port-modernization-project-seaway-modernization--loan-agreement.txt,szczecin-swinoujscie-seaway-and-port-modernization,2000_december_15,2000
2000_december_15_814991468293440683_conformed-copy--l7039--szczecin-swinoujscie-seaway-and-port-modernization-project-port-modernization--loan-agreement.txt,szczecin-swinoujscie-seaway-and-port-modernization,2000_december_15,2000
2000_december_15_951321468300570541_conformed-copy--l7038--natural-disaster-management-project--loan-agreement.txt,natural-disaster-management,2000_december_15,2000
2000_december_19_498361468054665178_conformed-copy--l7033--liepaja-region-solid-waste-management-project--loan-agreement.txt,liepaja-region-solid-waste-management,2000_december_19,2000
2000_december_21_220361468319141445_conformed-copy--l4588--financial-sector-adjustment-loan--loan-agreement.txt,financial-sector-adjustment,2000_december_21,2000
2000_december_21_362341468338445006_conformed-copy--l4587--privatization-social-support-project--loan-agreement.txt,privatization-social-support,2000_december_21,2000
2000_february_10_962641468013185394_conformed-copy--l4531--ceara-integrated-water-resource-management-project--progerirh--loan-agreement.txt,ceara-integrated-water-resource-management,2000_february_10,2000
2000_february_25_586621468095351996_conformed-copy--l4535--social-expenditure-management-project--loan-agreement.txt,social-expenditure-management,2000_february_25,2000
2000_february_28_211021468089372974_conformed-copy--l7001--health-project--loan-agreement.txt,health,2000_february_28,2000
2000_january_19_535251468286496915_conformed-copy--l4525--second-gazelle-restoration-project--loan-agreement.txt,second-gazelle-restoration,2000_january_19,2000
2000_january_20_582701468333300909_conformed-copy--l4520--rural-environmental-protection-project--loan-agreement.txt,rural-environmental-protection,2000_january_20,2000
2000_july_25_176281468095059614_conformed-copy--l7013--rural-development-project--loan-agreement.txt,rural-development,2000_july_25,2000
2000_july_26_612821468270570009_conformed-copy--l7030--second-structural-adjustment-loan--loan-agreement.txt,second-structural-adjustment,2000_july_26,2000
2000_july_7_307661468193469052_conformed-copy--l4484--water-sector-reform-project--loan-agreement.txt,water-sector-reform,2000_july_7,2000
2000_july_7_588981468094790608_conformed-copy--l4568--health-sector-reform-project--loan-agreement.txt,health-sector-reform,2000_july_7,2000
2000_july_7_770051468145486411_conformed-copy--l4560--trade-and-transport-facilitation-in-southeast-europe-project--loan-agreement.txt,trade-and-transport-facilitation-in-southeast-europe,2000_july_7,2000
2000_june_16_301911468288305550_conformed-copy--l7021--goverance-promotion-adjustment-loan--loan-agreement.txt,goverance-promotion-adjustment,2000_june_16,2000
2000_june_26_601751468056656623_conformed-copy--l7011--financial-sector-infrastructure-project--loan-agreement.txt,financial-sector-infrastructure,2000_june_26,2000
2000_june_26_675931468039022638_conformed-copy--l4550--second-primary-health-care-and-nutrition-project--loan-agreement.txt,second-primary-health-care-and-nutrition,2000_june_26,2000
2000_june_26_999391468040499831_conformed-copy--l4551--tehran-sewerage-project--loan-agreement.txt,tehran-sewerage,2000_june_26,2000
2000_june_27_828911468276866114_conformed-copy--l7026--first-municipal-infrastructure-project--loan-agreement.txt,first-municipal-infrastructure,2000_june_27,2000
2000_june_28_317821468105274842_conformed-copy--l7015--podhale-geothermal-district-heating-and-environment-project--loan-agreement.txt,podhale-geothermal-district-heating-and-environment,2000_june_28,2000
2000_june_5_318871468213901920_conformed-copy--l4529--tongbai-pumped-storage-project--loan-agreement.txt,tongbai-pumped-storage,2000_june_5,2000
2000_june_5_748211468318847708_conformed-copy--l4547--urban-transport-project--loan-agreement.txt,urban-transport,2000_june_5,2000
2000_june_8_454231468038939929_conformed-copy--l4539--higher-education-development-project--loan-agreement.txt,higher-education-development,2000_june_8,2000
2000_march_17_266361468012335819_conformed-copy--l4530--smallholder-cattle-development-project--loan-agreement.txt,smallholder-cattle-development,2000_march_17,2000
2000_march_17_483151468278120551_conformed-copy--l7007--programmatic-structural-adjustment-loan--loan-agreement.txt,programmatic-structural-adjustment,2000_march_17,2000
2000_march_27_340001468108259333_conformed-copy--l4533--agricultural-support-services-project--loan-agreement.txt,agricultural-support-services,2000_march_27,2000
2000_march_7_571511468294098981_conformed-copy--l4528--regional-fiscal-technical-assistance-project--loan-agreement.txt,regional-fiscal-technical-assistance,2000_march_7,2000
2000_may_19_336411468052805435_conformed-copy--l4545--uttar-pradesh-power-sector-restructuring-project--loan-agreement.txt,uttar-pradesh-power-sector-restructuring,2000_may_19,2000
2000_may_19_750091468282904743_conformed-copy--l4056--uttar-pradesh-rural-water-supply-and-environmental-sanitation-project--loan-agreement.txt,uttar-pradesh-rural-water-supply-and-environmental-sanitation,2000_may_19,2000
2000_may_19_773871468251962188_conformed-copy--l4056--uttar-pradesh-rural-water-supply-and-environmental-sanitation-project--agreement-amending-loan-agreement.txt,uttar-pradesh-rural-water-supply-and-environmental-sanitation,2000_may_19,2000
2000_may_23_187331469672177508_conformed-copy--l7016--sierra-nevada-sustainable-development-project--loan-agreement.txt,sierra-nevada-sustainable-development,2000_may_23,2000
2000_may_23_484911468028754149_loan-agreement-l7016-co-conformed.txt,,2000_may_23,2000
2000_may_27_399981468119941573_conformed-copy--l4549--economic-reform-loan--loan-agreement.txt,economic-reform,2000_may_27,2000
2000_november_1_612531468222586376_conformed-copy--l4569--hebei-urban-environment-project--loan-agreement.txt,hebei-urban-environment,2000_november_1,2000
2000_november_26_425351468236095249_conformed-copy--l4562--second-national-drainage-project--loan-agreement.txt,second-national-drainage,2000_november_26,2000
2000_november_3_879921468012337012_conformed-copy--l4561--chongqing-urban-environment-project--loan-agreement.txt,chongqing-urban-environment,2000_november_3,2000
2000_october_10_253451468228281914_conformed-copy--l4566--second-beijing-environment-project--loan-agreement.txt,second-beijing-environment,2000_october_10,2000
2000_october_10_603021468224080909_conformed-copy--l4541--guangxi-highway-project--loan-agreement.txt,guangxi-highway,2000_october_10,2000
2000_october_18_127521468035362857_conformed-copy--l4577--gujarat-state-highway-project--loan-agreement.txt,gujarat-state-highway,2000_october_18,2000
2000_october_23_101721468003301772_conformed-copy--l7029--privatization-assistance-project--loan-agreement.txt,privatization-assistance,2000_october_23,2000
2000_october_23_272451468001459943_conformed-copy--l7027--telecommunications-and-postal-sector-reform-project--loan-agreement.txt,telecommunications-and-postal-sector-reform,2000_october_23,2000
2000_october_27_642331468261232646_conformed-copy--l4582--trade-and-transport-facilitation-in-southeast-europe-project--loan-agreement.txt,trade-and-transport-facilitation-in-southeast-europe,2000_october_27,2000
2000_september_15_406601468120835954_conformed-copy--l7028--education-quality-improvement-project--loan-agreement.txt,education-quality-improvement,2000_september_15,2000
2000_september_15_410391468112745272_conformed-copy--l7025--water-sector-investment-project--loan-agreement.txt,water-sector-investment,2000_september_15,2000
2000_september_18_738041468279933951_conformed-copy--l3393--lesotho-highlands-water-project-phase-1a--loan-agreement.txt,lesotho-highlands-water,2000_september_18,2000
2000_september_24_791931468003301504_conformed-copy--l7023--ain-temouchent-emergency-earthquake-recovery-project--loan-agreement.txt,ain-temouchent-emergency-earthquake-recovery,2000_september_24,2000
2001_april_18_126941468018589702_conformed-copy--l7049--public-financial-management-project-ii--loan-agreement.txt,public-financial-management,2001_april_18,2001
2001_april_18_757691468001496108_conformed-copy--l7047--budget-systems-modernization-project--loan-agreement.txt,budget-systems-modernization,2001_april_18,2001
2001_april_2_701731468290411614_conformed-copy--l7045--land-administration-project--loan-agreement.txt,land-administration,2001_april_2,2001
2001_april_30_182611468295828848_conformed-copy--l4602--rural-finance-project--loan-agreement.txt,rural-finance,2001_april_30,2001
2001_april_30_625261468322791865_conformed-copy--l4563--legal-and-judicial-development-project--loan-agreement.txt,legal-and-judicial-development,2001_april_30,2001
2001_august_22_373281468302073655_conformed-copy--l4598--public-services-modernization-technical-assistance-project--loan-agreement.txt,public-services-modernization-technical-assistance,2001_august_22,2001
2001_august_23_881331468025810381_conformed-copy--l7068--health-sector-strengthening-and-modernization-project--loan-agreement.txt,health-sector-strengthening-and-modernization,2001_august_23,2001
2001_august_30_170441468293130528_conformed-copy--c3537--second-provincial-health-project--loan-agreement.txt,second-provincial-health,2001_august_30,2001
2001_august_30_436901468259145862_conformed-copy--c3519--western-java-environmental-management-project--loan-agreement.txt,western-java-environmental-management,2001_august_30,2001
2001_august_30_885131468041702303_conformed-copy--c3535--second-kecamatan-development-project--loan-agreement.txt,second-kecamatan-development,2001_august_30,2001
2001_august_8_142761468297537271_conformed-copy--l7058--metro-manila-urban-transport-integration-project--loan-agreement.txt,metro-manila-urban-transport-integration,2001_august_8,2001
2001_august_8_316451468302364587_conformed-copy--l7070--foot-and-mouth-disease-emergency-recovery-project--loan-agreement.txt,foot-and-mouth-disease-emergency-recovery,2001_august_8,2001
2001_december_17_215561468241183295_conformed-copy--l7077--water-sector-reform-assistance-project--loan-agreement.txt,water-sector-reform-assistance,2001_december_17,2001
2001_december_18_773161468231260267_conformed-copy--l4608--second-jiangxi-highway-project--loan-agreement.txt,second-jiangxi-highway,2001_december_18,2001
2001_december_19_754501468241439641_conformed-copy--l7092--structural-fiscal-adjustment-loan--loan-agreement.txt,structural-fiscal-adjustment,2001_december_19,2001
2001_december_20_463161468239098532_conformed-copy--l4604--fiscal-and-financial-management-technical-assistance-project--loan-agreement.txt,fiscal-and-financial-management-technical-assistance,2001_december_20,2001
2001_december_20_471381468312054329_conformed-copy--l7094--third-economic-competitiveness-adjustment-loan--loan-agreement.txt,third-economic-competitiveness-adjustment,2001_december_20,2001
2001_december_20_620741468286469963_conformed-copy--l7093--forestry-and-conservation-project--loan-agreement.txt,forestry-and-conservation,2001_december_20,2001
2001_december_21_126131468043441158_conformed-copy--l7095--emergency-economic-rehabilitation-loan--loan-agreement.txt,emergency-economic-rehabilitation,2001_december_21,2001
2001_december_21_465271468319543558_conformed-copy--l4642--social-investment-fund-project--loan-agreement.txt,social-investment-fund,2001_december_21,2001
2001_december_5_396551468248953182_conformed-copy--l4641--structural-adjustment-loan--loan-agreement.txt,structural-adjustment,2001_december_5,2001
2001_december_7_581971468005487208_conformed-copy--l4625--rural-poverty-reduction-project--pernambuco--loan-agreement.txt,rural-poverty-reduction,2001_december_7,2001
2001_february_27_141601468052437134_conformed-copy--l4594--rajasthan-power-sector-restructuring-project--loan-agreement.txt,rajasthan-power-sector-restructuring,2001_february_27,2001
2001_february_9_265411468020646219_conformed-copy--l4589--water-conservation-project--loan-agreement.txt,water-conservation,2001_february_9,2001
2001_february_9_662961468237304466_conformed-copy--l4590--urumqi-urban-transport-improvement-project--loan-agreement.txt,urumqi-urban-transport-improvement,2001_february_9,2001
