filename,loan_amount,currency
2003_january_29_246921468009628797_conformed-copy--l7157--social-protection-vi-project--jefes-de-hogar--loan-agreement.txt,600000000,$
2003_january_29_461831468224378566_conformed-copy--l4681--social-investment-and-employment-promotion-project--loan-agreement.txt,50800000,EUR
2003_january_31_792781468145487053_conformed-copy--l4683--forest-development-project--loan-agreement.txt,25000000,$
2003_january_9_475441468122370984_conformed-copy--l7154--third-municipal-development-project--loan-agreement.txt,80100000,EUR
2003_july_10_102061468230945256_conformed-copy--l4695--second-tianjin-urban-development-and-environment-project--loan-agreement.txt,150000000,$
2003_july_12_365921468248952841_conformed-copy--l4714--rijeka-gateway-project--loan-agreement-1.txt,15700000,EUR
2003_july_12_486711468247827729_conformed-copy--l4714--rijeka-gateway-project--loan-agreement-3.txt,76200000,EUR
2003_july_12_822421468261232353_conformed-copy--l4714--rijeka-gateway-project--loan-agreement-2.txt,55100000,$
2003_july_15_636791468298779974_conformed-copy--l7181--electricity-market-project--loan-agreement.txt,74300000,EUR
2003_july_23_665721468231292338_conformed-copy--l4690--recife-urban-upgrading-project--prometropole--loan-agreement.txt,46000000,$
2003_july_24_884791468276867774_conformed-copy--l7166--cutural-heritage-and-urban-development-project--loan-agreement.txt,31500000,$
2003_july_2_625761468041658354_conformed-copy--l4696--private-provision-of-infrastructure-technical-assistance-project--loan-agreement.txt,17100000,$
2003_july_30_689831468007279650_conformed-copy--l7168--second-rural-employment-project--loan-agreement.txt,95000000,$
2003_june_18_390251468241194534_conformed-copy--l4699--revenue-administration-reform-project--loan-agreement.txt,31900000,EUR
2003_june_18_667251468015843231_conformed-copy--l4703--district-heating-project--loan-agreement.txt,7000000,$
2003_june_18_748211468123872992_conformed-copy--l4700--asset-management-reform-sector-adjustment-loan--loan-agreement.txt,42000000,EUR
2003_june_18_767621468016766159_conformed-copy--l4703--district-heating-project--loan-agreement.txt,26000000,EUR
2003_june_27_746271468027842877_conformed-copy--l7185--health-reform-support-project--loan-agreement.txt,30000000,$
2003_june_4_405901468029102561_conformed-copy--l7162--bogota-urban-services-project--loan-agreement.txt,100000000,$
2003_march_19_858581468241763412_conformed-copy--l7163--programmatic-fiscal-and-institutional-structural-adjustment-loan--loan-agreement.txt,300000000,$
2003_march_21_551341468234533165_conformed-copy--l7161--second-matruh-resource-management-project--loan-agreement.txt,12350000,$
2003_march_29_215291468231884392_conformed-copy--l7159--programmatic-human-development-sector-reform-loan--loan-agreement.txt,505050000,$
2003_may_13_554331468044362105_conformed-copy--l4688--environmental-management-support-project--loan-agreement.txt,20000000,$
2003_may_23_442681468002670745_conformed-copy--l7171--economic-and-social-transition-structural-adjustment-loan--loan-agreement.txt,500000000,$
2003_may_23_930411468272995453_conformed-copy--l7170--education-reform-for-knowledge-economy-i-project--loan-agreement.txt,120000000,$
2003_may_28_709481468018590128_conformed-copy--l7167--programmatic-financial-sector-adjustment-loan--loan-agreement.txt,150000000,$
2003_november_10_657951468011120556_conformed-copy--l4705--shanghai-urban-environment-project--loan-agreement.txt,200000000,$
2003_november_10_817241468028505713_conformed-copy--l7198--energy-efficiency-project--loan-agreement.txt,4400000,EUR
2003_november_11_734811468024291346_conformed-copy--l7194--basic-education-in-western-areas-project--loan-agreement.txt,100000000,$
2003_november_17_416501468285027795_conformed-copy--l7200--third-programmatic-social-reform-loan--loan-agreement.txt,150000000,$
2003_november_24_432031468018637129_conformed-copy--l7201--second-programmatic-fiscal-and-institutional-structural-adjustment-loan--loan-agreement.txt,150000000,$
2003_november_27_239401468004186826_conformed-copy--l4713--third-aids-and-std-control-project--loan-agreement.txt,100000000,$
2003_november_6_979231468224084130_conformed-copy--l4718--gansu-and-xinjiang-pastoral-development-project--loan-agreement.txt,66270000,$
2003_october_16_652761468231885633_conformed-copy--l4673--municipal-pension-reform-project--loan-agreement.txt,5000000,$
2003_october_17_834001468350174170_conformed-copy--l4709--rural-land-titling-and-cadastre-development-project--loan-agreement.txt,195130000,$
2003_october_1_306531468041341037_conformed-copy--l4712--java-bali-power-sector-restructuring-and-strengthening-project--loan-agreement.txt,141000000,$
2003_october_1_630351468318026567_conformed-copy--l4692--e-development-project--loan-agreement.txt,5000000,$
2003_october_1_703751468034798163_conformed-copy--c3809--oecs-education-development-project--loan-agreement.txt,4000000,$
2003_october_31_360711468202781602_conformed-copy--l7199--provincial-maternal-child-health-sector-adjustment-loan--loan-agreement.txt,750000000,$
2003_september_10_341971468332395992_conformed-copy--l7190--education-reform-project--loan-agreement.txt,24000000,$
2003_september_11_468771468287394657_conformed-copy--l7177--trade-facilitation-and-productivity-improvement-technical-assistance-project--loan-agreement.txt,20000000,$
2003_september_11_847521468261329157_conformed-copy--l7193--programmatic-labor-reform-and-social-structural-adjustment-loan--loan-agreement.txt,200000000,$
2003_september_12_146081468107933323_conformed-copy--l4685--health-reform-implementation-project--loan-agreement.txt,30000000,$
2003_september_12_562011468295846274_conformed-copy--l4687--tuberculosis-and-aids-control-project--loan-agreement.txt,150000000,$
2003_september_16_868461468246914627_conformed-copy--l7189--skills-development-project--loan-agreement.txt,5500000,$
2003_september_23_461771468051541681_conformed-copy--l7180--rural-finance-development-structural-adjustment-loan--loan-agreement.txt,505060000,$
2003_september_23_895261468055479236_conformed-copy--l7188--e-business-for-small-business-development-project--loan-agreement.txt,58400000,$
2003_september_4_600391468176635753_conformed-copy--l4698--first-state-tax-service-modernization-project--loan-agreement.txt,40000000,$
2004_april_14_164111468296976785_conformed-copy--l7224--hard-coal-social-mitigation-project--loan-agreement.txt,160000000,EUR
2004_april_2_608971468055482027_conformed-copy--l4723--education-modernization-project--loan-agreement.txt,5000000,$
2004_april_7_778211468333301242_conformed-copy--l7223--road-maintenance-and-rehabilitation-project--loan-agreement.txt,100000000,EUR
2004_august_17_387181468303600334_loan-agreement-l7252-lc--conformed.txt,3200000,$
2004_august_17_864261468304478832_loan-agreement-l7251-vc--conformed.txt,3500000,$
"2004_august_24_137781487771053448_loan-agreement,-l7236-ph--conformed.txt",60000000,$
2004_august_24_318991468294345828_conformed-copy--coal-mine-closure-project-l7247-pl--loan-agreement.txt,84100000,EUR
2004_august_4_795901468298785096_loan-agreement-l4694-ru--conformed.txt,161100000,$
"2004_december_16_382061468283750442_loan-agreement,-l7267-pe-conformed.txt",100000000,$
"2004_december_16_648861468057532924_loan-agreement,-l7266-pe-conformed.txt",100000000,$
"2004_december_16_770231468286821579_loan-agreement,-l7255-pe-conformed.txt",8800000,$
"2004_december_16_938131468144284799_loan-agreement,-l7254-pe-conformed.txt",7800000,$
2004_december_20_184801468241458554_loan-agreement-l7260-co--co-tal-to-support-the-2nd-psal--conformed.txt,55000000,$
"2004_december_22_314271468268173519_loan-agreement,-l4762-id-conformed.txt",55000000,$
"2004_december_22_780121468041397675_loan-agreement,-l4761-id-conformed.txt",300000000,$
"2004_december_6_567071468192260419_loan-agremeent,-l7242-ar-conformed.txt",200000000,$
"2004_december_7_230581468094155944_loan-agreement,-l4726-ru-conformed.txt",100000000,$
2004_february_13_721921468028764070_conformed-copy--l7215--social-crisis-response-adjustment-loan--loan-agreement.txt,100000000,$
2004_february_20_786971468313249035_conformed-copy--l7213--second-export-finance-intermediation-loan--loan-agreement.txt,303100000,$
"2004_february_5_632151468126576679_conformed-copy--c3796--drainage,-irrigation-and-wetlands-improvement-phase-i-project--loan-agreement.txt",35000000,$
2004_january_26_203791468296401222_loan-agreement-l7205-ph--conformed.txt,5000000,$
2004_january_26_386001468145152840_conformed-copy--c3846--highways-rehabilitation-project--loan-agreement.txt,5605500000,JPY
2004_january_30_273131468273647696_conformed-copy--l7135--judicial-modernization-project--loan-agreement.txt,18200000,$
2004_january_6_107671468017469590_conformed-copy--l7202--social-protection-sector-adjustment-loan--loan-agreement.txt,200000000,$
2004_july_12_733961468287378545_loan-agreement-l7245-ma--conformed.txt,82500000,EUR
2004_july_15_192341468054574264_loan-agreement-l4733-mk--conformed.txt,10000000,$
"2004_july_15_317081468049779534_loan-agreement,-l4734-mk--conformed.txt",30000000,$
2004_july_15_662061468270917235_conformed--social-protection-project-l4732-mk--loan-agreement.txt,9800000,$
"2004_july_15_700131468110330952_loan-agreement,-l4729-ua--conformed.txt",32000000,$
"2004_july_17_682281468284375656_loan-agreement,-l4738-ir--ir-ahwaz-_-shiraz-water-supply-and-sanitation-project--conformed.txt",279000000,$
"2004_july_17_697351468039023104_loan-agreement,-l4739-ir--conformed.txt",80000000,$
"2004_july_23_426791468259472429_loan-agreement,-l4744-id--conformed.txt",200000000,$
2004_july_29_357531468304861795_loan-agreement-l7238-lc--conformed.txt,3700000,$
"2004_july_2_478221468122369692_loan-agreement,-l7239-tn--conformed.txt",30300000,EUR
"2004_july_2_639561468165546158_loan-agreement,-l7244-tn--conformed.txt",10800000,EUR
"2004_july_2_928631468247825117_loan-agreement,-l7226-hr--conformed.txt",40000000,EUR
2004_july_5_560191468228260179_loan-agreement-lguangdong-pearl-river-delta-urban-environment-project-4742-cn--conformed.txt,128000000,$
"2004_june_11_427191468338059326_loan-agremeent,-l4737-tr--conformed.txt",49400000,EUR
"2004_june_17_886741468213894310_loan-agreement,-l4743-bg--conformed.txt",123700000,EUR
"2004_june_21_371901468231886231_loan-agreement,-l7218-br--conformed.txt",427200000,EUR
"2004_june_2_261201468058750744_loan-agreement,-l7209-pe-conformed.txt",45000000,$
"2004_june_2_462751468016173722_loan-agremeent,-l4724-ch--zhejiang-urban-environment-project--conformed.txt",133000000,$
2004_june_2_885081468041400216_loan-agreement-l4731-id--conformed.txt,51500000,$
2004_june_2_988251468041661514_loan-agreement-l4710-id--conformed.txt,204300000,$
2004_june_30_904411468267559962_loan-agremeent-l4740-id--conformed.txt,33200000,$
"2004_june_9_468671468054657624_agreement-amending-loan-agreement,-l7010-lb--conformed.txt",Error,
2004_march_12_227821468110676124_conformed-copy-l7220-loan-agreement.txt,104400000,EUR
2004_march_28_725331468088141182_conformed-copy--l7207--second-community-forestry-project--loan-agreement.txt,21300000,$
2004_march_28_972611468055481704_conformed-copy--l7206--integrated-irrigation-modernization-project--loan-agreement.txt,303030303,$
2004_march_29_790701468059949662_conformed-copy--l4701--rainfed-agriculture-development-project--loan-agreement.txt,335000000,$
2004_march_31_631651468236096682_conformed-copy--l7222--airports-development-project--loan-agreement.txt,335000000,$
2004_march_8_358361468012336560_conformed-copy--tf025997_tf026208--jiangxi-integrated-agricultural-modernization-project--japanese-grant-agreement.txt,Error,
2004_march_9_144371468027661290_conformed-copy--l7217--power-sector-technical-assistance-project--loan-agreement.txt,7300000,$
2004_march_9_824651468032634958_conformed-copy--l7216--financial-sector-technical-assistance-project--loan-agreement.txt,12500000,$
2004_may_10_832831468230640017_loan-agreement-l7211-conformed.txt,10710000,$
2004_may_12_387891468228258872_conformed-copy--l4727--wuhan-urban-transport-project--loan-agreement.txt,200000000,$
2004_may_21_799711468014665622_conformed-copy--c3854--programmatic-bank-and-corporate-restructuring-adjustment-credit--loan-agreement.txt,15000000,$
2004_may_26_253921468105249245_conformed-copy--l4736--hazard-risk-mitigation-and-emergency-preparedness-project--loan-agreement.txt,150000000,$
"2004_may_26_695711468295224300_loan-agreement,-conformed.txt",150000000,$
2004_may_5_575581468114232183_loan-agreement-l7221-tr--conformed.txt,202030000,$
2004_november_10_105481468014394824_loan-agreement-l7248-br-conformed.txt,36000000,$
"2004_november_10_705791468282907366_loan-agreement,-l4756-in-conformed.txt",85000000,$
"2004_november_16_393521468253238518_loan-agreement,-l4755-ir-conformed.txt",220000000,$
"2004_november_19_822261468251737381_loan-agreement,-l7262-gd-conformed.txt",Error,
2004_november_1_176131468224998059_loan-agreement-l4746-cn-conformed.txt,200000000,$
2004_november_23_412961468230646238_loan-agreement-conformed.txt,99500000,$
2004_november_30_423661468144285066_loan-agreement-l7219-pe-conformed.txt,12000000,$
"2004_november_30_663111468251395449_loan-agreement,-l4750-in-madhya-pradesh-water-sector-restructuring-project--conformed.txt",394020000,$
"2004_november_3_687111468223466150_loan-agreement,-l7227-br--conformed.txt",99500000,$
"2004_november_3_983411468223464161_loan-agreement,-l7256-br--conformed.txt",502520000,$
"2004_november_4_639611468025771581_loan-agreement,-l7259-co--conformed.txt",200000000,$
"2004_november_8_188301468252872961_loan-agreement,-l4753-in--rural-roads-project--conformed.txt",99500000,$
"2004_october_11_160801468236654223_loan-agreement,-l4745-cn-conformed.txt",200000000,$
2004_october_11_631901468224996921_fourth-inland-waterways-project-l4728-cn-conformed.txt,91000000,$
2004_october_18_907781468222587588_loan-agreement-l4751-cn-conformed.txt,172000000,$
2004_october_1_319971468088140894_conformed-copy-mexico-savings-_-rural-finance-bansefi-project--phase-ii--l7240-mx--loan-agreement.txt,75500000,$
"2004_october_1_425881468271537516_loan-agreement,-l7229-mx--conformed.txt",100000000,$
"2004_october_1_992801468272092185_loan-agreement,-l7249-mx--conformed.txt",300000000,$
2004_october_27_810231468037575017_loan-agreement-l7169-gt--conformed.txt,46700000,$
"2004_october_29_644051468004184694_loan-agreement,-l7208-br--conformed.txt",60000000,$
2004_october_4_536201468109481848_loan-agreement.-l4741tr--conformed.txt,20000000,$
2004_october_9_397431468021580361_loan-agreement-l4748-cn-tai-basin-urban-environment-project--conformed.txt,61000000,$
"2004_september_17_655131468042937533_loan-agreement,-l7228-jo--conformed.txt",38000000,$
"2004_september_21_279481468240323138_loan-agreement,-l7231-co--co-integrated-mass-transit-systems--conformed.txt",250000000,$
"2004_september_23_325161468017972396_loan-agreement,-l4708-br--conformed.txt",12120000,$
2004_september_27_273691468293455583_loan-agreement-l4752-ro--conformed.txt,123400000,EUR
"2004_september_28_372581468108275539_loan-agreement,-l7243-vc--conformed.txt",3100000,$
"2004_september_7_457721468003048908_loan-agreement,-l7225-ar--conformed.txt",135800000,$
"2005_august_11_365131468332969406_loan-agreement,-loan-4769-ru-conformed.txt",80000000,$
2005_august_11_898891468223794531_loan-agreement-l4781-cn-conformed.txt,100000000,$
2005_august_19_149861468034181926_loan-agreement-l4796-in--maharashtra-water-sector-improvement-project--conformed.txt,325000000,$
2005_august_19_366621468228236718_loan-agreement-l7317-cl-conformed.txt,25130000,$
"2005_august_19_699171468215118367_loan-agreement,-l7316-cl-conformed.txt",4800000,$
"2005_august_19_865331468016433684_loan-agreement,-l7315-cl-conformed.txt",30160000,$
"2005_august_22_386651468023457909_loan-agreement,-l7278-sv-conformed.txt",40200000,$
2005_august_24_114501468094156271_loan-agreement-l4800-ru-conformed.txt,100000000,$
2005_august_26_887351468048828597_loan-agreement-l4774-kz-conformed.txt,24000000,$
"2005_august_2_604821468041399332_loan-agreement,-l4779-id-conformed.txt",67300000,$
"2005_august_2_759841468267562375_loan-agreement,-l4771-id-conformed.txt",80000000,$
2005_august_2_928291468268785657_loan-agreement-l4789-id-conformed.txt,50000000,$
"2005_august_4_805581468040573451_loan-agreement,-l4788-id-conformed.txt",69000000,$
"2005_december_14_771701468014434951_loan-agreement,-l7327-br-conformed.txt",54350000,$
2005_december_16_546851468275701177_loan-agreement-l7350-ma-conformed.txt,166300000,EUR
"2005_december_19_512161468267595074_loan-agreement,-l7354-id-conformed.txt",Error,
"2005_december_28_289291468217178023_loan-agreement,-l7331-br-conformed.txt",7940000,$
"2005_december_5_671811468312568832_loan-agreement,-l7339-tn-conformed.txt",31000000,EUR
"2005_december_6_912731468146960328_agreement-amending-loan-and-credit-agreement,-l7341-pk-and-c3846-pk-conformed.txt",5605500000,JPY
"2005_december_7_810571468271539494_loan-agreement,-l4806-mk-conformed.txt",24400000,EUR
"2005_december_8_331011468108258474_loan-agreement,-l4809-ro-conformed.txt",60000000,$
"2005_december_8_804581468287400019_loan-agreement,-l7345-pe-conformed.txt",150000000,$
"2005_july_14_105421468291942799_loan-agreement,-l4778-vc-conformed.txt",Error,
"2005_july_14_351151468068933002_loan-agreement,-l4775-gd-conformed.txt",Error,
"2005_july_14_357411468323660761_loan-agreement,-l4776-sc-conformed.txt",Error,
"2005_july_14_921991468290694625_loan-agreement,-l4777-lc-conformed.txt",Error,
"2005_july_15_787021468025772393_loan-agreement,-l7313-co-conformed.txt",30000000,$
"2005_july_18_418791468274224088_loan-agreement,-loan-7314-ma-conformed.txt",70240500,EUR
2005_july_22_385681468296400604_loan-agreement-l7311-ph-conformed.txt,6592000000,JPY
2005_november_18_971221468257694548_loan-agreement-l4764-in-conformed.txt,620000000,$
2005_november_21_397241468270290774_loan-agreement-l7250-mx-conformed.txt,30000000,$
"2005_november_22_871391468270320408_loan-agreement,-l4805-kz--north-south-electricity-transmission-project--conformed.txt",100000000,$
"2005_november_23_768811468241784215_loan-agreement,-l7335-co-conformed.txt",150000000,$
"2005_november_23_795651468241163676_loan-agreement,-l7334-co-conformed.txt",250000000,$
"2005_november_28_346811468319544164_loan-agreement,-l4807-ua-conformed.txt",99400000,$
"2005_november_29_317261468053363376_loan-agreement,-l7340-mx-conformed.txt",200510000,$
2005_november_3_110071468238177593_loan-agreement-l4804-cn-conformed.txt,100000000,$
2005_november_9_187571468113670823_loan-agreement-l7295-tr-conformed.txt,201050000,$
"2005_october_11_746281468267030102_loan-agreement,-l4790-id-conformed.txt",14500000,$
2005_october_14_759251468054575867_loan-agreement-l4793-mk-conformed.txt,8800000,EUR
2005_october_17_239721468026341984_loan-agreement-l7332-hr-conformed.txt,67800000,EUR
2005_october_18_361291468232149542_loan-agreement-l7321-br-conformed.txt,149750000,$
"2005_october_18_906991468313483203_loan-agreement,-l4784-tr-conformed.txt",310000000,EUR
2005_october_20_344181468041657071_loan-agreement-l4786-id-conformed.txt,45000000,$
2005_october_24_743201468338446171_loan-agreement-l4791-tr-conformed.txt,360000000,EUR
"2005_october_28_199501468147286518_agreement-amending-loan-agreement,-l7308-pe-conformed.txt",10260000,$
"2005_october_4_255091468005698979_loan-agreement,-l7253-br-conformed.txt",12120000,$
"2005_october_4_743181468241783364_loan-agreement,-l7293-co-conformed.txt",260000000,$
2005_september_10_498361468223794224_loan-agreement-l4794-cn-conformed.txt,180000000,$
"2005_september_13_923421468241786203_loan-agreement,-l7309-co-conformed.txt",150000000,$
"2005_september_14_542621468051043296_loan-agreement,-l4798-in-conformed.txt",300000000,$
"2005_september_16_300491468247828387_loan-agreement,-l7320-hr-conformed.txt",31000000,EUR
"2005_september_19_225211468110080944_loan-agreement,-l4795-ua-conformed.txt",106000000,$
"2005_september_20_287761468027266079_loan-agreement,-l7330-hr-conformed.txt",150000000,EUR
"2005_september_23_179301468270310277_loan-agreement,-l7296-mx-conformed.txt",250000000,$
"2005_september_23_265971468270922307_loan-agreement,-l7328-mx-conformed.txt",200510000,$
"2005_september_23_449711468053337773_loan-agreement,-l7323-mx-conformed.txt",100000000,$
"2005_september_23_510101468270566911_loan-agreement,-l7325-mx-conformed.txt",25000000,$
2005_september_5_328221468110079945_loan-agreement-l4780-ua-conformed.txt,86587000,$
2006_april_10_888371468280457890_loan-agreement-l7370-ma-conformed.txt,98600000,EUR
2006_april_11_220211468005384684_loan-agreement-l7306-br-conformed.txt,502520000,$
2006_april_11_288251468014392701_loan-agreement-l7299-br-conformed.txt,658300000,$
"2006_april_13_862321468114231895_loan-agreement,-l4817-tr-conformed.txt",125000000,EUR
2006_april_18_711931468202780168_loan-agreement-l7301-ar-conformed.txt,150000000,$
"2006_april_19_223811468299349208_loan-agreement,-l4814-mk-conformed.txt",20700000,EUR
2006_april_19_582991468209352939_loan-agreement-l4821-by-conformed.txt,50000000,$
2006_april_24_541811468279957428_loan-agreement-l7363-mx-conformed.txt,501260000,$
2006_april_24_812081468300699202_loan-agreement-l7367-mx-conformed.txt,300760000,$
"2006_april_26_294351468017386201_loan-agreement,-l4815-cn-conformed.txt",100000000,$
2006_april_26_905291468015288071_loan-agreement-l4816-cn-conformed.txt,86330000,$
"2006_april_28_341361468239099896_loan-agreement,-l7377-br-conformed.txt",170000000,$
2006_april_4_626081468236345937_loan-agreement-l7336-sv-conformed.txt,21000000,$
2006_april_4_949791468023432512_loan-agreement-l7343-sv-conformed.txt,85000000,$
2006_april_7_190581468095973220_loan-agreement-l7358-pl-conformed.txt,72200000,EUR
2006_april_7_423801468270289401_loan-agreement-l7346-mx-conformed.txt,171000000,$
2006_april_7_491441468014394339_loan-agreement-l7344-br-conformed.txt,49296000,$
2006_april_7_755441468055780938_loan-agreement-l7347-mx-conformed.txt,240000000,$
2006_august_21_155141468146075273_loan-agreement-l7286-py-conformed.txt,7500000,$
"2006_august_28_733321468052807826_loan-agreement,-l4837-in-conformed.txt",150000000,$
2006_august_7_993301468028800624_loan-agreement-l7400-co-conformed.txt,7500000,$
2006_december_15_425861468324871683_loan-agreement-l7415-ma-conformed.txt,5900000,EUR
"2006_december_1_572811468024242703_loan-agreement,-l7401-ec-conformed.txt",48000000,$
2006_december_20_727291468008132638_loan-agreement-l7352-ar-conformed.txt,20000000,$
2006_december_20_932111468268173810_loan-agreement-l7418-id-conformed.txt,20000000,$
2006_december_20_972011468202752345_loan-agreement-l7362-ar-conformed.txt,20000000,$
2006_december_21_341131468050982864_loan-agreement-l7416-mu-conformed.txt,20000000,$
2006_december_6_387391468261327990_loan-agreement-l7413-co-conformed.txt,Error,
"2006_february_10_118561468270651618_conformed-copy--railways-reform-loan-agreement,-l4802-mk--loan-agreement.txt",15000000,EUR
2006_february_15_516081468005487750_loan-agreement-l4735-br-conformed.txt,30000000,$
2006_february_22_858611468119094525_loan-agreement-l4767-tr-conformed.txt,80000000,EUR
2006_february_23_976931468235489220_loan-agreement-l7326-br-conformed.txt,57643000,$
"2006_february_2_141571468119094012_loan-agreement,-l7342-tr-conformed.txt",325000000,$
2006_february_7_276781468041693496_loan-agreement-l4810-id-conformed.txt,80000000,$
"2006_february_8_420851468114231609_loan-agreement,-l7312-tr-conformed.txt",212900000,EUR
"2006_january_19_225321468035963871_loan-agreement,-l4749-in--hydrology-project-phase-ii--conformed.txt",104980000,$
"2006_january_27_963681468093846950_loan-agreement,-l4811-ro-conformed.txt",110000000,EUR
2006_january_31_994551468007791073_loan-agreement-l7329-br-conformed.txt,35000000,$
2006_january_5_463541468251951521_loan-agreement-l7319-gt-conformed.txt,100000000,$
2006_january_9_784271468057374632_loan-agreement-l7351-ma-conformed.txt,49500000,EUR
2006_july_14_618111468209047320_loan-agreement-l7318-ar-conformed.txt,25000000,$
2006_july_18_367331468120838121_loan-agreement-l7392-tn-conformed.txt,61300000,EUR
2006_july_18_539441468122372445_loan-agreement-l7397-tn-conformed.txt,53900000,EUR
2006_july_19_705601468333876228_loan-agreement-l7366-pe-conformed.txt,50000000,$
2006_july_24_432681468333954773_loan-agreement-l4835-ro-conformed.txt,7500000,$
2006_july_31_231801468225878373_loan-agreement-l4832-cn-conformed.txt,7500000,$
2006_july_4_213051468296429321_loan-agreement-l4825-ro-conformed.txt,47200000,EUR
2006_july_6_905851468027598876_loan-agreement-l7371-do-conformed.txt,25000000,$
2006_july_7_287391468013760749_loan-agreement-l7387-br-conformed.txt,37500000,$
2006_july_7_578511468109480557_loan-agreement-l7394-tr-conformed.txt,403000000,EUR
2006_june_14_758931468299348883_loan-agreement-l4823-mk-conformed.txt,150000000,EUR
2006_june_21_334021468017671032_loan-agreement-l4820-cn-conformed.txt,150000000,EUR
2006_june_23_218991468145745115_loan-agreement-l7384-pl-conformed.txt,150000000,EUR
2006_june_23_700431468310514972_loan-agreement-l4827-ua-conformed.txt,150000000,EUR
2006_june_2_479991468223453904_loan-agreement-l7265-br-conformed.txt,4800000,$
2006_june_5_194801468289233399_loan-agreement-l7379-pk-conformed.txt,11780000000,JPY
2006_june_5_207881468261309319_loan-agreement-l7361-ec-conformed.txt,Error,
"2006_june_5_327911468291933860_loan-agreement,-l7380-pk-conformed.txt",50000000,$
2006_march_13_284381468030355911_loan-agreement-l7355-ga-conformed.txt,12200000,EUR
2006_march_13_463251468119093047_loan-agreement-l4787-tr-conformed.txt,143700000,EUR
2006_march_15_414201468287390731_loan-agreement-l7322-pe-conformed.txt,50000000,$
2006_march_2_500511468258316234_loan-agreement-l7359-eg-conformed.txt,259600000,$
"2006_march_7_711071468299670635_loan-agreement,-l7364-sk-conformed.txt",1300000,EUR
2006_may_11_502501468300570942_loan-agreement-l7375-mx-conformed.txt,45000000,$
2006_may_11_752481468202133866_loan-agreement-l7369-ar-conformed.txt,350000000,$
2006_may_16_712521468002183861_loan-agreement-l7356-az-conformed.txt,200000000,$
"2006_may_16_870611468085735311_loan-agreement,-l7376-pk-conformed.txt",5605500000,JPY
2006_may_17_207231468174539998_loan-agreement-l4822-tr-conformed.txt,27300000,EUR
2006_may_18_930381468003577357_loan-agreement-l7289-ar-conformed.txt,98000000,EUR
2006_may_19_717751468307143581_conformed-copy--l2878--second-highway-sector-project--guarantee-agreement.txt,Error,
2006_may_2_287351468052807136_loan-agreement-l4813-in-conformed.txt,400000000,$
2006_may_2_678801468251396445_loan-agreement-l4818-in-conformed.txt,216000000,$
"2006_may_4_101611468039862344_loan-agreement,-l4819-jm-conformed.txt",29300000,$
2006_may_4_199651468079136483_loan-agreement-l7333-py-conformed.txt,22000000,$
"2006_may_8_211891468027286019_loan-agreement,-l7360-hr-conformed.txt",25500000,EUR
2006_may_8_321981468023403055_loan-agreement-l7372-eg-conformed.txt,20000000,$
2006_november_12_285171468248721149_loan-agreement-l7391-eg-conformed.txt,500000000,$
2006_november_12_775651468248721510_loan-agreement-l7396-eg-conformed.txt,214200000,GBP
"2006_november_16_260921468007187660_loan-agreement,-l7398-ar-conformed.txt",75000000,$
2006_november_20_221961468231870112_loan-agreement-l7410-hr-conformed.txt,58800000,EUR
2006_november_21_793321468011425694_loan-agreement-l4812-cn-conformed.txt,100000000,$
"2006_november_23_720451468228263252_loan-agreement,-l4830-cn-conformed.txt",200000000,$
"2006_november_27_312401468296431194_loan-agreement,-l4842-ro-conformed.txt",180000000,$
2006_november_27_824541468212689816_loan-agreement-l4841-al-conformed.txt,2500000,SDR
2006_november_3_540561468068926739_loan-agreement-l7368-pe-conformed.txt,25000000,$
2006_november_6_558681468270580092_loan-agreement-l4808-kz-conformed.txt,30000000,$
2006_november_7_211851468290471071_loan-agreement-l7408-pa-conformed.txt,Error,
2006_october_13_719151468097165751_loan-agreement-l7406-py-conformed.txt,74000000,$
2006_october_18_139531468213901230_loan-agreement-l4831-cn-conformed.txt,218000000,$
"2006_october_23_533461468202130282_loan-agreement,-l7353-ar-conformed.txt",150000000,$
"2006_october_26_900061468007213690_loan-agreement,-l7324-br-conformed.txt",8000000,$
"2006_october_27_259711468226164731_loan-agreement,-l4838-cn-conformed.txt",180000000,$
2006_october_3_237401468095979417_loan-agreement-l7393-ph-conformed.txt,200000000,$
2006_october_3_339381468093294150_loan-agreement-l7395-ph-conformed.txt,110000000,$
"2006_october_3_805701468057563748_loan-agreement,-l4833-ph-conformed.txt",11710000000,JPY
2006_october_5_947201468296964074_loan-agreement-l4839-ro-conformed.txt,7000000,EUR
2006_september_11_141491468027262270_loan-agreement-l4828-hr-conformed.txt,24000000,EUR
"2006_september_12_345501468312857965_loan-agreement,-l4824-tr-conformed.txt",280000000,EUR
2006_september_1_429131468011421612_loan-agreement-l4829-cn-conformed.txt,150000000,$
2006_september_21_611831468238773260_loan-agreement-l7338-br-conformed.txt,4000000,$
2006_september_26_405771468112484727_loan-agreement-l4836-ua-conformed.txt,154500000,$
2006_september_5_648511468026098579_loan-agreement-l7365-co-conformed.txt,50000000,EUR
2006_september_8_622561468323391034_loan-agreement-l7378-ma-conformed.txt,50000000,EUR
"2007_april_16_474051468059069796_loan-agreement,-l7419-pe-conformed.txt",200000000,$
2007_april_16_652941468333875429_loan-agreement-l7423-pe--conformed.txt,50000000,$
2007_april_16_917181468025771221_loan-agreement--l7434-co--conformed.txt,90000000,$
2007_april_6_901191468015289197_loan-agreement-l4847-cn--conformed.txt,200000000,$
