Filename,Year,loan_amount,Country,Region,Elec,GDPpC,Lit,Gini,Stability
1995_december_21_586571468266361905_indonesia--industrial-technology-development-project-_-loan-3972--loan-agreement--conformed.txt,1995,47000000.0,indonesia,asia (ex. near east),66.86,4522.293019,81.99638705601046,40.0,-2.030340788072408
1995_december_21_931111468038093577_grenada--basic-education-reform-project-_-loan-3970--loan-agreement--conformed.txt,1995,3826000.0,grenada,latin amer. & carib,83.31485485301539,5248.190707,98.46757559010231,45.61999999999999,0.7184195953141639
1995_december_28_242391468256163405_conformed-copy--c2763--bombay-sewage-disposal-project--loan-agreement.txt,1995,167000000.0,india,asia (ex. near east),51.40877533,1574.317974,53.47734427628484,33.14,-1.2663258785942517
1995_december_5_621361468332426303_peru--rural-road-rehabilitation-and-maintenance-project-_-loan-3962--loan-agreement--conformed.txt,1995,90000000.0,peru,latin amer. & carib,67.35483551,4448.210546,86.29253209256763,31.1,-1.2175633652822313
1995_december_5_835721468265819213_lithuania--siavliai-environment-project-_-loan-3963--loan-agreement--conformed.txt,1995,6200000.0,lithuania,baltics,100.0,5916.114205,98.9610377701099,41.48,0.6286815761448352
1995_february_14_491211468309290068_conformed-copy--l3840--rural-roads-project--loan-agreement.txt,1995,51500000.0,tunisia,northern africa,88.7,4453.78892,61.93829946055621,41.7,0.723109691160829
1995_february_14_666831468099555905_paraguay--asuncion-sewerage-project-_-loan-3842--loan-agreement--conformed.txt,1995,46500000.0,paraguay,latin amer. & carib,77.469114,6685.801185,87.71311927654153,58.2,-1.0846091586794557
1995_february_16_144441468295797720_russia--portfolio-development-project-_-loan-3844--loan-agreement--conformed.txt,1995,40000000.0,russia,c.w. of ind. states,100.0,5613.280647,98.6147613952207,33.92,-1.2990777422790245
1995_february_28_514691468028135637_china--zhejiang-power-development-project-_-loan-3846--loan-agreement--conformed.txt,1995,400000000.0,china,asia (ex. near east),96.51179258318797,1862.5541219999998,80.88704035561318,33.2,-0.3658445154419603
1995_february_2_932891468058751044_conformed-copy--l3811--lima-water-rehabilitation-and-management-project--loan-agreement.txt,1995,150000000.0,peru,latin amer. & carib,67.35483551,4448.210546,86.29253209256763,31.1,-1.2175633652822313
1995_february_6_111741468093272511_conformed-copy--l3806--environmental-management-project--loan-agreement.txt,1995,110000000.0,russia,c.w. of ind. states,100.0,5613.280647,98.6147613952207,33.92,-1.2990777422790245
1995_february_6_708341468058487818_conformed-copy--l3688--irrigated-areas-agricultural-services-project--loan-agreement.txt,1995,25000000.0,morocco,northern africa,56.5,2879.880791,43.915858615179786,37.760000000000005,-0.17078381256655462
1995_january_11_147341468259145033_conformed-copy--l3825--second-professional-human-resource-development--loan-agreement.txt,1995,69000000.0,indonesia,asia (ex. near east),66.86,4522.293019,81.99638705601046,40.0,-2.030340788072408
1995_january_11_823901468215361982_conformed-copy--l3788--shenyang-industrial-reform-project--loan-agreement.txt,1995,175000000.0,china,asia (ex. near east),96.51179258318797,1862.5541219999998,80.88704035561318,33.2,-0.3658445154419603
1995_january_24_103221468055457851_mexico--financial-sector-technical-assistance-project-_-loan-3838--loan-agreement--1--conformed.txt,1995,23600000.0,mexico,latin amer. & carib,95.89446259,8482.6126,88.50786869278488,36.4,-0.3223301384451531
1995_january_24_341821468107346878_saint-lucia--basic-education-reform-project-_-credit-2676--loan-agreement--conformed.txt,1995,3364000.0,saint lucia,latin amer. & carib,86.51265929342105,8155.925044,90.0184280628483,42.6,0.8044174653887115
1995_january_24_469831468107972516_saint-lucia--basic-education-reform-project-_-loan-3837--loan-agreement--conformed.txt,1995,3364000.0,saint lucia,latin amer. & carib,86.51265929342105,8155.925044,90.0184280628483,42.6,0.8044174653887115
1995_january_26_788201468194631797_conformed-copy--l3834--economic-rehabilitation-support-loan--loan-agreement.txt,1995,150000000.0,algeria,northern africa,97.9134364402564,7082.784019,60.113744460424414,35.3,-1.7285857294994855
1995_january_26_980341468234538617_conformed-copy--l3835--health-project--loan-agreement.txt,1995,18000000.0,estonia,baltics,100.0,6456.686154,99.75692633560605,44.74,0.8034142705005323
1995_january_27_130911468054232681_conformed-copy--l3737--power-rehabilitation-project--loan-agreement.txt,1995,26400000.0,lithuania,baltics,100.0,5916.114205,98.9610377701099,41.48,0.6286815761448352
1995_january_27_424841468049173563_conformed-copy--l3816--klaipeda-environment-project--loan-agreement.txt,1995,7000000.0,lithuania,baltics,100.0,5916.114205,98.9610377701099,41.48,0.6286815761448352
1995_january_30_863491468145153420_conformed-copy--l3808--financial-sector-deepening-and-intermediation-project--loan-agreement.txt,1995,216000000.0,pakistan,asia (ex. near east),69.69879068156972,2367.412514,40.873718107260174,39.78,-1.2017699680511384
1995_january_9_162941468278667179_conformed-copy--l3814--liepaja-environment-project--loan-agreement.txt,1995,4000000.0,latvia,baltics,100.0,5501.053505,99.59991846144331,46.1,0.6118040468583583
1995_july_11_272841468041692395_conformed-copy--l3905--fourth-health-project--loan-agreement.txt,1995,88000000.0,indonesia,asia (ex. near east),66.86,4522.293019,81.99638705601046,40.0,-2.030340788072408
1995_july_11_551531468041660702_conformed-copy--l3913--second-technical-assistance-project-for-public-and-private-provision-of-infrastructure--loan-agreement.txt,1995,28000000.0,indonesia,asia (ex. near east),66.86,4522.293019,81.99638705601046,40.0,-2.030340788072408
1995_july_11_590401468251723776_conformed-copy--l3904--telecommunication-sector-modernization-project--loan-agreement.txt,1995,325000000.0,indonesia,asia (ex. near east),66.86,4522.293019,81.99638705601046,40.0,-2.030340788072408
1995_july_16_275271468201244314_conformed-copy--l3917--rural-poverty-alleviation-project--bahia--loan-agreement.txt,1995,105000000.0,brazil,latin amer. & carib,91.728598,8090.89035,83.2503922139258,59.6,0.03923535676251788
1995_july_18_277651468024294684_conformed-copy--c2710--yangtze-basin-water-resources-project--loan-agreement.txt,1995,100000000.0,china,asia (ex. near east),96.51179258318797,1862.5541219999998,80.88704035561318,33.2,-0.3658445154419603
1995_july_18_818121468010835472_conformed-copy--c2744--southwest-poverty-reduction-project--loan-agreement.txt,1995,47500000.0,china,asia (ex. near east),96.51179258318797,1862.5541219999998,80.88704035561318,33.2,-0.3658445154419603
1995_july_19_246741468088155832_conformed-copy--l3866--enterprise-and-financial-sector-assistance-project--loan-agreement.txt,1995,22000000.0,lithuania,baltics,100.0,5916.114205,98.9610377701099,41.48,0.6286815761448352
1995_july_20_459341468290417740_conformed-copy--l3686--roads-rehabilitation-project--loan-agreement.txt,1995,60000000.0,panama,latin amer. & carib,76.68634033,6710.578775,90.69528965221264,57.8,0.05073695420660229
1995_july_27_554381468279939400_morocco--financial-markets-development-loan-_-loan-3928--loan-agreement--conformed.txt,1995,121661130.6,morocco,northern africa,56.5,2879.880791,43.915858615179786,37.760000000000005,-0.17078381256655462
1995_july_28_300131468311981093_conformed-copy--l3807--urban-development-project--loan-agreement.txt,1995,29000000.0,swaziland,sub-saharan africa,4.153909119737364,4096.978762,72.84022804990809,37.61999999999999,0.07525239616613533
1995_july_31_661061468270318813_conformed-copy--l3867--financial-and-enterprises-development-project--loan-agreement.txt,1995,62000000.0,kazakhstan,c.w. of ind. states,99.9,5924.82884,98.52146666297212,41.48,0.2744664536741226
1995_july_6_832331468036281795_india--bombay-sewage-disposal-project-_-credit-2763--loan-agreement--conformed.txt,1995,167000000.0,india,asia (ex. near east),51.40877533,1574.317974,53.47734427628484,33.14,-1.2663258785942517
1995_july_6_903511468221699215_argentina--higher-education-reform-project-_-loan-3921--loan-agreement--conformed.txt,1995,165000000.0,argentina,latin amer. & carib,93.83446503,9969.601171,96.4859231229828,48.9,-0.2533269435569778
"1995_july_7_275991468274161158_conformed-copy--l3901--secondary,-tertiary-and-rural-roads-project--loan-agreement.txt",1995,57600000.0,morocco,northern africa,56.5,2879.880791,43.915858615179786,37.760000000000005,-0.17078381256655462
1995_july_7_323891468054589051_conformed-copy--l3907--second-madras-water-supply-project--agreement-amending-loan-agreement.txt,1995,6000000.0,india,asia (ex. near east),51.40877533,1574.317974,53.47734427628484,33.14,-1.2663258785942517
1995_july_7_528331468297292180_conformed-copy--l3898--second-rehabilitation-loan--loan-agreement.txt,1995,600000000.0,russia,c.w. of ind. states,100.0,5613.280647,98.6147613952207,33.92,-1.2990777422790245
1995_july_7_556171468107935781_conformed-copy--l3844--portfolio-development-project--loan-agreement.txt,1995,40000000.0,russia,c.w. of ind. states,100.0,5613.280647,98.6147613952207,33.92,-1.2990777422790245
1995_july_7_693951468273871089_conformed-copy--l3907--second-madras-water-supply-project--loan-agreement.txt,1995,275800000.0,india,asia (ex. near east),51.40877533,1574.317974,53.47734427628484,33.14,-1.2663258785942517
1995_june_12_425411468284388779_conformed-copy--l3900--structural-adjustment-loan--loan-agreement.txt,1995,180000000.0,kazakhstan,c.w. of ind. states,99.9,5924.82884,98.52146666297212,41.48,0.2744664536741226
1995_june_12_951991468273348164_conformed-copy--l3896--social-protection-project--loan-agreement.txt,1995,41100000.0,kazakhstan,c.w. of ind. states,99.9,5924.82884,98.52146666297212,41.48,0.2744664536741226
1995_june_13_550161468117540564_venezuela--inparques-project-_-loan-3902--loan-agreement--conformed.txt,1995,55000000.0,venezuela,latin amer. & carib,99.0,11492.13028,90.45852366085762,47.2,-0.8844920127795461
1995_june_14_476821468318847063_conformed-copy--l3894--cotton-sub-sector-improvement-project--loan-agreement.txt,1995,66000000.0,uzbekistan,c.w. of ind. states,99.43977437300724,2054.754318,98.38904115074467,35.2,-1.4954952076677301
1995_june_15_439401468016203752_china--southwest-poverty-reduction-project-_-credit-2744--loan-agreement--conformed.txt,1995,47500000.0,china,asia (ex. near east),96.51179258318797,1862.5541219999998,80.88704035561318,33.2,-0.3658445154419603
1995_june_15_744001468033673665_hungary--budapest-urban-transport-project-_-loan-3903--loan-agreement--conformed.txt,1995,38000000.0,hungary,eastern europe,100.0,9169.985105,98.96492700058823,39.7,1.1193716719914804
1995_june_16_168781468041696031_conformed-copy--l3886--second-agricultural-research-management-project--loan-agreement.txt,1995,63000000.0,indonesia,asia (ex. near east),66.86,4522.293019,81.99638705601046,40.0,-2.030340788072408
1995_june_1_378431468241171844_china--seventh-railway-project-_-loan-3897--loan-agreement--conformed.txt,1995,400000000.0,china,asia (ex. near east),96.51179258318797,1862.5541219999998,80.88704035561318,33.2,-0.3658445154419603
1995_june_20_869741468034839250_india--second-madras-water-supply-project-_-loan-3907--loan-agreement--1--conformed.txt,1995,275800000.0,india,asia (ex. near east),51.40877533,1574.317974,53.47734427628484,33.14,-1.2663258785942517
1995_june_28_793651468019443341_china--iodine-deficiency-disorders-control-project-_-credit-2756--loan-agreement--conformed.txt,1995,7000000.0,china,asia (ex. near east),96.51179258318797,1862.5541219999998,80.88704035561318,33.2,-0.3658445154419603
1995_june_29_377891468231300630_brazil--rural-poverty-alleviation-project--sergipe-_-loan-3919--loan-agreement--conformed.txt,1995,36000000.0,brazil,latin amer. & carib,91.728598,8090.89035,83.2503922139258,59.6,0.03923535676251788
1995_june_29_394961468229459354_brazil--belo-horizonte-metropolitan-transport-decentralization-project-_-loan-3916--loan-agreement--conformed.txt,1995,99000000.0,brazil,latin amer. & carib,91.728598,8090.89035,83.2503922139258,59.6,0.03923535676251788
1995_june_29_616431468260060527_conformed-copy--l3887--book-and-reading-development-project--loan-agreement.txt,1995,132500000.0,indonesia,asia (ex. near east),66.86,4522.293019,81.99638705601046,40.0,-2.030340788072408
1995_june_29_881591468042047220_conformed-copy--l3888--village-infrastructure-project-for-java--loan-agreement.txt,1995,72500000.0,indonesia,asia (ex. near east),66.86,4522.293019,81.99638705601046,40.0,-2.030340788072408
1995_june_2_126381468087845882_conformed-copy--l3864--second-human-resources-development-sector-investment-project--loan-agreement.txt,1995,60000000.0,jordan,near east,98.32859802,5210.004010000001,81.54832989995816,38.660000000000004,-0.06146964856229431
1995_june_6_155241468296174426_russia--second-rehabilitation-loan-_-loan-3898--loan-agreement--conformed.txt,1995,600000000.0,russia,c.w. of ind. states,100.0,5613.280647,98.6147613952207,33.92,-1.2990777422790245
1995_june_7_524721468119633236_conformed-copy--l3892--national-rural-finance-project--loan-agreement.txt,1995,65000000.0,tunisia,northern africa,88.7,4453.78892,61.93829946055621,41.7,0.723109691160829
1995_june_7_568511468175482202_conformed-copy--l3893--antalya-water-supply-and-sanitation-project--loan-agreement.txt,1995,100000000.0,turkey,near east,100.0,10374.53277,80.14087192612715,52.94,-0.6611246006389706
1995_march_21_745251468298781163_conformed-copy--l3735--industrial-development-project--loan-agreement.txt,1995,175000000.0,oman,near east,100.0,28580.343780000003,73.11830020858292,39.36,1.0625260915867898
1995_march_23_231381468252290674_india--financial-sector-development-project-_-loan-3858--loan-agreement--conformed.txt,1995,200000000.0,india,asia (ex. near east),51.40877533,1574.317974,53.47734427628484,33.14,-1.2663258785942517
1995_march_23_450521468335049833_conformed-copy--c2676--basic-education-reform-project--loan-agreement.txt,1995,350000000.0,india,asia (ex. near east),51.40877533,1574.317974,53.47734427628484,33.14,-1.2663258785942517
1995_march_23_505191468250492093_india--financial-sector-development-project-_-loan-3856--loan-agreement--conformed.txt,1995,350000000.0,india,asia (ex. near east),51.40877533,1574.317974,53.47734427628484,33.14,-1.2663258785942517
1995_march_23_805271468274179271_india--financial-sector-development-project-_-loan-3857--loan-agreement--conformed.txt,1995,150000000.0,india,asia (ex. near east),51.40877533,1574.317974,53.47734427628484,33.14,-1.2663258785942517
1995_march_24_186751468253225393_conformed-copy--l3856--financial-sector-development-project--backstop-facility-loan-agreement.txt,1995,200000000.0,india,asia (ex. near east),51.40877533,1574.317974,53.47734427628484,33.14,-1.2663258785942517
1995_march_24_399751468252878384_conformed-copy--l3856--financial-sector-development-project--modermization-and-institutional-development-loan-agreement.txt,1995,150000000.0,india,asia (ex. near east),51.40877533,1574.317974,53.47734427628484,33.14,-1.2663258785942517
1995_march_24_945141468282309145_conformed-copy--l3856--financial-sector-development-project--loan-agreement.txt,1995,350000000.0,india,asia (ex. near east),51.40877533,1574.317974,53.47734427628484,33.14,-1.2663258785942517
1995_march_28_168311468132592522_uzbekistan--rehabilitation-loan-_-loan-3861--loan-agreement--conformed.txt,1995,160000000.0,uzbekistan,c.w. of ind. states,99.43977437300724,2054.754318,98.38904115074467,35.2,-1.4954952076677301
1995_march_7_468271468054656870_conformed-copy--l3829--health-sector-rehabilitation-project--loan-agreement.txt,1995,35700000.0,lebanon,near east,99.47168440447058,7636.0500569999995,84.1742064846602,43.0,-0.5215484558040515
1995_march_7_719511468009004936_conformed-copy--l3839--sixth-highway-project--loan-agreement.txt,1995,130000000.0,algeria,northern africa,97.9134364402564,7082.784019,60.113744460424414,35.3,-1.7285857294994855
1995_march_8_201461468247826476_conformed-copy--l3843--health-project--loan-agreement.txt,1995,40000000.0,croatia,eastern europe,100.0,7995.778257999999,97.26405664800001,43.739999999999995,0.22137380191693268
1995_may_16_630781468035336980_indonesia--second-agricultural-research-management-project-_-loan-3886--loan-agreement--conformed.txt,1995,63000000.0,indonesia,asia (ex. near east),66.86,4522.293019,81.99638705601046,40.0,-2.030340788072408
1995_may_23_349441468269439247_thailand--fifth-highway-sector-project-_-loan-3968--loan-agreement--conformed.txt,1995,150000000.0,thailand,asia (ex. near east),86.25688392799248,6864.795079,91.26769694868946,56.46,0.1980745473908314
1995_may_23_491871468113046384_tunisia--national-rural-finance-project-_-loan-3892--loan-agreement--conformed.txt,1995,65000000.0,tunisia,northern africa,88.7,4453.78892,61.93829946055621,41.7,0.723109691160829
1995_may_23_525411468041346074_latvia--jelgava-district-heating-rehabilitation-project-_-loan-3890--loan-agreement--conformed.txt,1995,14000000.0,latvia,baltics,100.0,5501.053505,99.59991846144331,46.1,0.6118040468583583
1995_may_23_744491468035337834_indonesia--village-infrastructure-project-for-java-_-loan-3888--loan-agreement--conformed.txt,1995,72500000.0,indonesia,asia (ex. near east),66.86,4522.293019,81.99638705601046,40.0,-2.030340788072408
1995_may_25_258991468020643086_conformed-copy--l3848--sichuan-power-transmission-project--loan-agreement.txt,1995,25000000.0,china,asia (ex. near east),96.51179258318797,1862.5541219999998,80.88704035561318,33.2,-0.3658445154419603
1995_may_25_473681468012003272_conformed-copy--c2709--fiscal-technical-assistance-project--loan-agreement.txt,1995,25000000.0,china,asia (ex. near east),96.51179258318797,1862.5541219999998,80.88704035561318,33.2,-0.3658445154419603
1995_may_25_956831468012016296_conformed-copy--l3846--zhejiang-power-development-project--loan-agreement.txt,1995,400000000.0,china,asia (ex. near east),96.51179258318797,1862.5541219999998,80.88704035561318,33.2,-0.3658445154419603
1995_may_2_916991468057558733_russia--energy-efficiency-project-_-loan-3876--loan-agreement--conformed.txt,1995,70000000.0,russia,c.w. of ind. states,100.0,5613.280647,98.6147613952207,33.92,-1.2990777422790245
1995_may_30_131151468030297188_guatemala--integrated-financial-management-project-_-loan-3895--loan-agreement--conformed.txt,1995,9400000.0,guatemala,latin amer. & carib,60.8,4135.657289,64.70010445928347,37.620000000000005,-0.911488817891378
1995_may_4_266751468218656735_argentina--provincial-bank-privatization-loan-_-loan-3878--loan-agreement--conformed.txt,1995,500000000.0,argentina,latin amer. & carib,93.83446503,9969.601171,96.4859231229828,48.9,-0.2533269435569778
1995_may_4_635931468098655331_st.-lucia--solid-waste-management-project-_-credit-2716--loan-agreement--conformed.txt,1995,2280000.0,dominica,latin amer. & carib,75.882097224664,5232.29933,71.26043367743068,42.260000000000005,0.5616017039403687
1995_november_16_390121468026067630_colombia--power-market-development-project-_-loan-3955--loan-agreement--conformed.txt,1995,145000000.0,colombia,latin amer. & carib,91.2,6401.813731,91.01707781383138,44.739999999999995,-2.3036187433440034
1995_november_16_425611468032955085_colombia--power-market-development-project-_-loan-3954--loan-agreement--conformed.txt,1995,104300000.0,colombia,latin amer. & carib,91.2,6401.813731,91.01707781383138,44.739999999999995,-2.3036187433440034
1995_november_16_469321468029089121_colombia--santa-fe-i-water-supply-and-sewerage-rehabilitation-project-_-loan-3953--loan-agreement--conformed.txt,1995,87000000.0,colombia,latin amer. & carib,91.2,6401.813731,91.01707781383138,44.739999999999995,-2.3036187433440034
1995_november_21_629361468010501827_argentina--social-protection-project-_-loan-3957--loan-agreement--conformed.txt,1995,152000000.0,argentina,latin amer. & carib,93.83446503,9969.601171,96.4859231229828,48.9,-0.2533269435569778
1995_november_27_689991468023403309_conformed-copy--c2672--irrigation-improvement-project--loan-agreement.txt,1995,26700000.0,egypt,northern africa,95.5,4464.639948,55.437126097443524,30.1,-0.048357827476024795
1995_november_2_443661468011737140_conformed-copy--l3929--shanghai-zhejiang-highway-project--loan-agreement.txt,1995,260000000.0,china,asia (ex. near east),96.51179258318797,1862.5541219999998,80.88704035561318,33.2,-0.3658445154419603
1995_november_2_578581468225274684_conformed-copy--l3933--ertan-ii-hydroelectric-project--loan-agreement.txt,1995,400000000.0,china,asia (ex. near east),96.51179258318797,1862.5541219999998,80.88704035561318,33.2,-0.3658445154419603
1995_november_2_752631468021604605_conformed-copy--l3847--technology-development-project--loan-agreement.txt,1995,200000000.0,china,asia (ex. near east),96.51179258318797,1862.5541219999998,80.88704035561318,33.2,-0.3658445154419603
1995_november_30_242591468038055881_el-salvador--basic-education-modernization-project-_-loan-3945--loan-agreement--conformed.txt,1995,34000000.0,el salvador,latin amer. & carib,76.995504,3883.5959829999997,76.22563644656566,49.9,0.10399361022364317
1995_october_10_442081468095976080_conformed-copy--l3938--second-rural-finance-project-floating-rate-single-currency-loan--loan-agreement.txt,1995,50000000.0,philippines,asia (ex. near east),69.13311768,2969.9720780000002,91.47349847369321,35.76,-1.1213375931842382
1995_october_10_831781488896547933_loan-agreement-for-loan-3838-ph-conformed.txt,1995,62000000.0,turkey,near east,100.0,10374.53277,80.14087192612715,52.94,-0.6611246006389706
1995_october_11_471561468312861765_conformed-copy--l3942--public-financial-management-project--loan-agreement.txt,1995,62000000.0,turkey,near east,100.0,10374.53277,80.14087192612715,52.94,-0.6611246006389706
1995_october_18_773141468003620118_conformed-copy--l3860--second-municipal-development-project--loan-agreement.txt,1995,210000000.0,argentina,latin amer. & carib,93.83446503,9969.601171,96.4859231229828,48.9,-0.2533269435569778
1995_october_18_863591468001147800_conformed-copy--l3927--mining-development-technical-assistance-project--loan-agreement.txt,1995,16000000.0,argentina,latin amer. & carib,93.83446503,9969.601171,96.4859231229828,48.9,-0.2533269435569778
1995_october_24_628171468262761589_jordan--economic-reform-and-development-loan-_-loan-3947--loan-agreement--conformed.txt,1995,80000000.0,jordan,near east,98.32859802,5210.004010000001,81.54832989995816,38.660000000000004,-0.06146964856229431
1995_october_24_748951468208173546_argentina--forestry-development-project-_-loan-3948--loan-agreement--conformed.txt,1995,16000000.0,argentina,latin amer. & carib,93.83446503,9969.601171,96.4859231229828,48.9,-0.2533269435569778
1995_october_29_140411468038344957_conformed-copy--l3947--economic-reform-and-development-loan--loan-agreement.txt,1995,80000000.0,jordan,near east,98.32859802,5210.004010000001,81.54832989995816,38.660000000000004,-0.06146964856229431
1995_october_2_532961468252015618_conformed-copy--l3903--budapest-urban-transport-project--loan-agreement.txt,1995,38000000.0,hungary,eastern europe,100.0,9169.985105,98.96492700058823,39.7,1.1193716719914804
1995_october_31_967871468335508845_uruguay--power-transmission-and-distribution-project-_-loan-3949--loan-agreement--conformed.txt,1995,125000000.0,uruguay,latin amer. & carib,96.71979523,8437.184245,96.4310346411622,40.9,0.6564430244941413
1995_october_6_676671468092354229_conformed-copy--l3885--urban-transport-project--loan-agreement.txt,1995,329000000.0,russia,c.w. of ind. states,100.0,5613.280647,98.6147613952207,33.92,-1.2990777422790245
1995_october_8_341211468056438079_conformed-copy--l3908--port-development-and-environment-protection-project--loan-agreement.txt,1995,7100000.0,mauritius,sub-saharan africa,99.17988586,6685.520676,82.33148406319992,59.21999999999999,0.9799701810436634
1995_september_14_356901468147292909_philippines--second-rural-finance-project-floating-rate-single-currency-loan-_-loan-3940--loan-agreement--conformed.txt,1995,50000000.0,philippines,asia (ex. near east),69.13311768,2969.9720780000002,91.47349847369321,35.76,-1.1213375931842382
1995_september_14_938621468057335985_philippines--second-rural-finance-project--currency-pool-loan-_-loan-3938--loan-agreement--conformed.txt,1995,50000000.0,philippines,asia (ex. near east),69.13311768,2969.9720780000002,91.47349847369321,35.76,-1.1213375931842382
1995_september_18_114531468045863068_conformed-copy--l3890--jelgava-district-heating-rehabilitation-project--loan-agreement.txt,1995,14000000.0,latvia,baltics,100.0,5501.053505,99.59991846144331,46.1,0.6118040468583583
1995_september_19_189061468027276506_conformed-copy--l3870--haapsalu-and-matsula-bays-environment-project--loan-agreement.txt,1995,2000000.0,estonia,baltics,100.0,6456.686154,99.75692633560605,44.74,0.8034142705005323
1995_september_26_834941468056927176_mexico--second-basic-health-care-project-_-loan-3943--loan-agreement--conformed.txt,1995,310000000.0,mexico,latin amer. & carib,95.89446259,8482.6126,88.50786869278488,36.4,-0.3223301384451531
1995_september_28_247891468310515953_conformed-copy--l3865--hydropower-rehabilitation-and-system-control-project--loan-agreement.txt,1995,114000000.0,ukraine,c.w. of ind. states,100.0,3987.005671,99.13371900454545,39.3,0.4600127795527271
1995_september_28_270191468111254035_conformed-copy--l3891--seed-development-project--loan-agreement.txt,1995,32000000.0,ukraine,c.w. of ind. states,100.0,3987.005671,99.13371900454545,39.3,0.4600127795527271
1995_september_28_414161468236076125_el-salvador--competitiveness-enhancement-technical-assistance-project-_-loan-3946--loan-agreement--conformed.txt,1995,16000000.0,el salvador,latin amer. & carib,76.995504,3883.5959829999997,76.22563644656566,49.9,0.10399361022364317
1995_september_28_570881468039071164_jamaica--generation-recovery-and-improvement-project-_-loan-3944--loan-agreement--conformed.txt,1995,21000000.0,jamaica,latin amer. & carib,80.43829346,6235.169268,77.73881937866668,33.0,-0.30811714589989236
1995_september_7_601621468041485363_bulgaria--agricultural-development-project-_-loan-3771--loan-agreement--conformed.txt,1995,50000000.0,bulgaria,eastern europe,100.0,7724.25711,98.11422730199999,34.120000000000005,0.2457465388711393
1996_april_12_802951468273604569_conformed-copy--l3993--export-development-project--loan-agreement.txt,1996,40000000.0,jordan,near east,98.44197845,5251.329543,82.39780916478571,40.7,-0.04
1996_april_17_688391468213897720_conformed-copy--l3986--second-shaanxi-provincial-highway-project--loan-agreement.txt,1996,210000000.0,china,asia (ex. near east),96.68505218286464,2063.116926,81.75666139849068,35.2,-0.1
1996_april_17_772891468051871964_conformed-copy--l3977--first-private-sector-development-project--loan-agreement.txt,1996,25000000.0,moldova,c.w. of ind. states,100.0,3060.0503129999997,96.85078205808915,31.2,0.01
1996_april_23_318591468027265207_conformed-copy--l3988--farmer-support-services-project--loan-agreement.txt,1996,17000000.0,croatia,eastern europe,100.0,8724.588523999999,97.38524691,32.519999999999996,-0.04
1996_april_23_939351468027851087_conformed-copy--l3989--technical-assistance-project--loan-agreement.txt,1996,5000000.0,croatia,eastern europe,100.0,8724.588523999999,97.38524691,32.519999999999996,-0.04
1996_april_23_949761468027265815_conformed-copy--l3999--capital-markets-development-project--loan-agreement.txt,1996,9570275.4236,croatia,eastern europe,100.0,8724.588523999999,97.38524691,32.519999999999996,-0.04
1996_august_12_150211468267591336_conformed-copy--l4030--social-sectors-strategy-and-capacity-building-project--loan-agreement.txt,1996,20000000.0,indonesia,asia (ex. near east),72.39,4891.4392530000005,82.67319194189031,34.5,-1.13
1996_august_12_563021468040602159_conformed-copy--l4043--higher-education-support-project--development-of-undergraduate-education--loan-agreement.txt,1996,65000000.0,indonesia,asia (ex. near east),72.39,4891.4392530000005,82.67319194189031,34.5,-1.13
1996_august_12_789001468043747237_conformed-copy--l4042--east-java-and-east-nusa-tenggara-junior-secondary-education-project--loan-agreement.txt,1996,99000000.0,indonesia,asia (ex. near east),72.39,4891.4392530000005,82.67319194189031,34.5,-1.13
1996_august_12_899941468041658938_conformed-copy--l4054--strategic-urban-roads-infrastructure-project--loan-agreement.txt,1996,86900000.0,indonesia,asia (ex. near east),72.39,4891.4392530000005,82.67319194189031,34.5,-1.13
1996_august_12_983051468041696939_conformed-copy--l4062--central-indonesia-junior-secondary-education-project--loan-agreement.txt,1996,104000000.0,indonesia,asia (ex. near east),72.39,4891.4392530000005,82.67319194189031,34.5,-1.13
1996_august_1_725561468024295111_conformed-copy--c2886--seed-sector-commercialization-project--loan-agreement.txt,1996,80000000.0,china,asia (ex. near east),96.68505218286464,2063.116926,81.75666139849068,35.2,-0.1
1996_august_27_426431468094153129_conformed-copy--l4009--community-social-infrastructure-project--loan-agreement.txt,1996,200000000.0,russia,c.w. of ind. states,100.0,5517.8588899999995,98.67584623596728,46.1,-1.17
1996_august_27_930191468297292838_conformed-copy--l4033--medical-equipment-project--loan-agreement.txt,1996,270000000.0,russia,c.w. of ind. states,100.0,5517.8588899999995,98.67584623596728,46.1,-1.17
1996_august_2_718101468113972133_conformed-copy--l4069--economic-competitiveness-adjustment-loan--loan-agreement.txt,1996,38421177.9672,tunisia,northern africa,90.4,4785.012854,63.04858822517372,35.980000000000004,0.26
1996_august_2_773921468093581673_conformed-copy--l4079--bucharest-water-supply-project--loan-agreement.txt,1996,25000000.0,oman,near east,100.0,29555.9046,74.11918230951437,41.06,0.87
1996_august_7_903991468022485093_conformed-copy--l3983--agriculture-project--loan-agreement.txt,1996,14827187.275999999,estonia,baltics,100.0,6866.358865,99.7641694051515,56.46,0.77
1996_december_12_484801468042937198_conformed-copy--l4115--second-economic-reform-and-development-loan--loan-agreement.txt,1996,120000000.0,jordan,near east,98.44197845,5251.329543,82.39780916478571,40.7,-0.04
1996_december_12_766951468110078627_conformed-copy--l4118--coal-sector-adjustment-loan--loan-agreement.txt,1996,300000000.0,ukraine,c.w. of ind. states,100.0,3686.5706579999996,99.18316788545455,35.2,-0.15
