Filename,Year,loan_amount,Country,Region,Elec,GDPpC,Lit,Gini,Stability,Population,Area (sq. mi.),label0,label1,label2,label3,label4,label5,label6,label7,label8,label9,label10,final_label
1990_june_1_383111468034156865_conformed-copy--l3191--financial-system-modernization-project--loan-agreement.txt,1990,66000000.0,hungary,eastern europe,100.0,27474.8249456,98.673060604,33.76,-0.8960000000000001,9981334.0,93030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999998864,0.0,0.0,8.0
1990_june_21_438011468254703429_conformed-copy--l3228--structural-adjustment-loan--loan-agreement.txt,1990,200000000.0,hungary,eastern europe,100.0,27474.8249456,98.673060604,33.76,-0.8960000000000001,9981334.0,93030.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1990_june_21_552091468292537231_conformed-copy--l3183--national-seed-and-quarantine-project--loan-agreement.txt,1990,14000000.0,niger,sub-saharan africa,12.8933727074,763.7721253999999,60.124441912,36.67999999999999,-0.286,12525094.0,1267000.0,0.999999999987665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990_june_29_129481468286469491_conformed-copy--l3154--third-telecommunications-project--loan-agreement.txt,1990,17200000.0,guinea,sub-saharan africa,12.8933727074,883.1079783,60.124441912,35.9,-0.286,9690222.0,245857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
1990_june_29_294071468252014855_conformed-copy--l3229--integrated-agricultural-export-project--loan-agreement.txt,1990,100000000.0,hungary,eastern europe,100.0,27474.8249456,98.673060604,33.76,-0.8960000000000001,9981334.0,93030.0,0.9982343321205928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017656678794095,0.0,0.0
1990_june_4_230091468332700242_conformed-copy--l3204--small-coconut-farms-development-project--loan-agreement.txt,1990,121800000.0,philippines,asia (ex. near east),71.52000000000001,2665.119919,93.57389832,38.7,-1.236,89468677.0,300000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990_june_5_910361468086043431_conformed-copy--l3208--telecommunications-technical-assistance-project--loan-agreement.txt,1990,22000000.0,mexico,latin amer. & carib,91.728598,8081.835771999999,87.55615234,59.6,-0.72,107449525.0,1972550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0
1990_june_5_933681468053339710_conformed-copy--l3207--road-transport-and-telecommunications-sector-adjustment-loan--loan-agreement.txt,1990,380000000.0,mexico,latin amer. & carib,91.728598,8081.835771999999,87.55615234,59.6,-0.72,107449525.0,1972550.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1990_march_15_704421468273921132_conformed-copy--l3168--highway-sector-project--loan-agreement.txt,1990,79000000.0,morocco,northern africa,72.45691039799999,2549.079953,94.587634282,39.2,-1.1679999999999997,33241259.0,446550.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
1990_march_16_109471468295806860_conformed-copy--l3165--energy-sector-project.txt,1990,40000000.0,philippines,asia (ex. near east),71.52000000000001,2665.119919,93.57389832,38.7,-1.236,89468677.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
