,x,y
2010_september_27_684001468015569374_loan-agreement-for-loan-7869-br-conformed.txt,32.05255,-51.248566
1991_march_15_436311468015662240_conformed-copy--l3288--shanghai-industrial-development-project--loan-agreement.txt,-6.4648223,15.711842
1995_june_29_881591468042047220_conformed-copy--l3888--village-infrastructure-project-for-java--loan-agreement.txt,-14.249889,-17.202696
2017_may_31_344331501092203782_official-documents-loan-agreement-for-loan-8753-in-closing-package.txt,-15.527119,72.515434
1997_may_29_987431468111534671_conformed-copy--l4170--urban-transport-project--loan-agreement.txt,22.773928,-44.117508
1996_december_4_551511468026341413_conformed-copy--l4104--emergency-transport-and-mine-clearing-project--loan-agreement.txt,33.118114,-40.087807
1990_october_12_542521468097197848_conformed-copy--l3126--tree-crops-project--loan-agreement.txt,11.652405,-31.50021
2010_october_18_453711468016760094_official-documents-loan-agreement-for-loan-7820-br-closing-package.txt,24.521107,-46.85192
2001_december_21_126131468043441158_conformed-copy--l7095--emergency-economic-rehabilitation-loan--loan-agreement.txt,-15.980713,-40.68374
1995_april_20_361151468268204776_conformed-copy--l3845--second-rural-electrification-project--loan-agreement.txt,32.29182,17.580206
2014_march_2_351511468262529158_official-documents-loan-agreement-for-loan-8322-iq-closing-package.txt,11.185512,-59.596706
1995_july_6_903511468221699215_argentina--higher-education-reform-project-_-loan-3921--loan-agreement--conformed.txt,-57.234978,-1.6480746
2007_january_18_109691468087844926_loan-agreement-l7422-jo--cregional-_-local-development--conformed.txt,-0.03557714,-1.0527887
1999_may_28_813851468041961255_conformed-copy--l4469--water-resources-sector-adjustment-loan--loan-agreement.txt,23.030865,-13.49293
2018_march_2_202131520630054075_official-documents-loan-agreement-for-loan-8822-jm-closing-package.txt,-10.264269,24.232433
"2012_september_11_366831468057357068_official-documents-loan-agreement,-l8176-ro-closing-package.txt",-20.204071,50.08653
"2004_december_16_770231468286821579_loan-agreement,-l7255-pe-conformed.txt",-27.233212,18.251738
1991_october_7_990341468094788209_conformed-copy--l3409--health-rehabilitation-project--loan-agreement.txt,-41.501896,-31.672379
1992_august_5_732881468007247275_conformed-copy--l3487--pilot-forestry-and-watershed-management-project--loan-agreement.txt,7.5368366,-30.904526
1991_june_3_991181468082435701_conformed-copy--l3314--vocational-education-project--loan-agreement.txt,-51.704826,-12.419375
2009_september_9_981351468225884374_loan-agreement-for-l7707-cn-conformed.txt,30.519169,-10.977508
1996_july_2_507451468313476509_conformed-copy--l4036--second-training-and-employment-project--loan-agreement.txt,-37.61871,-11.307807
1998_may_1_856271468292857750_conformed-copy--l4305--coral-reef-rehabilitation-and-management-project--loan-agreement.txt,-2.6579022,-28.538475
2015_august_27_357801468309377024_official-documents-loan-agreement-for-loan-8511-ua-closing-package.txt,-37.89135,56.30696
2018_april_20_326651524256707376_official-documents-loan-agreement-for-loan-8659-ar-closing-package.txt,-10.851691,25.631697
2014_february_24_763161468059959828_official-documents-scf-ppcr-loan-agreement-for-tf015923-closing-package.txt,11.486994,-60.171093
1997_december_4_693241468247825507_conformed-copy--l4246--investment-recovery-project--loan-agreement-4.txt,8.888111,24.70108
2018_january_12_912041516129899414_official-documents-loan-agreement-for-loan-8806-co-closing-package.txt,-26.491865,59.670845
2017_august_21_254411505932604163_official-documents-loan-agreement-for-loan-8767-jo-closing-package.txt,-7.7053185,20.43381
"2007_november_28_248891468269693666_loan-agreement,-l7491-mx-conformed.txt",-19.09724,37.93318
"2004_october_1_992801468272092185_loan-agreement,-l7249-mx--conformed.txt",-66.99792,-4.683911
2012_july_27_987041468278354438_official-documents-loan-agreement-for-loan-8172-ma-closing-package.txt,-41.614655,38.976757
2003_november_27_239401468004186826_conformed-copy--l4713--third-aids-and-std-control-project--loan-agreement.txt,-31.025715,-25.007505
1990_april_30_725911468042268845_conformed-copy--l3182--third-telecommunications-project--loan-agreement.txt,55.62607,6.1647363
1998_july_10_111821468174552265_conformed-copy--l4353--enterprise-institution-building-project--loan-agreement.txt,-13.322215,19.908772
2012_march_14_550291468021612849_official-documents-loan-agreement-for-loan-8110-sv-closing-package.txt,-71.21518,-5.5232706
2014_may_26_178471468316156147_official-documents-loan-agreement-for-ctf-loan-tf016327-closing-package.txt,37.060154,20.533968
1991_may_3_795321468043745115_conformed-copy--l3305--yogyakarta-upland-area-development-project--loan-agreement.txt,9.951652,-20.195723
2002_january_7_175411468224082555_conformed-copy--l4621--third-inland-waterways-project--loan-agreement.txt,47.010338,-24.806961
1993_may_26_725001468041694414_conformed-copy--l3579--eastern-indonesia-kabupaten-roads-project--loan-agreement.txt,7.716699,-64.500374
2000_december_13_285881468286283685_conformed-copy--l4536--indigenous-and-afro-peruvian-peoples-development-project--loan-agreement.txt,-11.086174,-7.467294
"2005_november_23_795651468241163676_loan-agreement,-l7334-co-conformed.txt",-25.31464,53.53779
2017_march_31_837181493751625586_official-documents-loan-agreement-for-loan-8614-vn-closing-package.txt,39.592167,-23.009848
"2008_july_17_309471468015287619_loan-agreement,-l7531-cn-conformed.txt",42.750362,10.868431
2002_october_31_881761468043441431_conformed-copy--l7150--second-bank-restructuring-and-debt-management-program-adjustment-loan--loan-agreement.txt,-12.560937,44.170788
2007_june_22_866571468119093710_loan-agreement-l7390-tr-conformed.txt,0.37544346,32.132656
1993_july_15_251371468009004484_conformed-copy--l3573--basic-and-secondary-education-support-project--loan-agreement.txt,-67.92907,-7.1129208
1993_april_7_272451468087837885_conformed-copy--l3571--polytechnic-development-project--loan-agreement.txt,-58.381207,-4.6969967
1994_february_17_480161468090872414_mexico--on-farm-and-minor-irrigation-networks-improvement-project-_-loan-3704--loan-agreement--conformed.txt,17.730013,-20.845499
"2004_november_19_822261468251737381_loan-agreement,-l7262-gd-conformed.txt",-41.30603,-35.918808
2010_november_19_374431468012051347_loan-agreement-for-loan-7971-by-conformed.txt,22.07552,-67.0679
"2001_may_25_369851468122370457_conformed-copy--l7051--transport-sector-project,-phase-ii--loan-agreement.txt",28.858137,-51.119022
"2008_january_8_932121468254346091_loan-agreement,-l4878-jm-conformed.txt",4.0371876,-8.848442
1997_september_4_530631468281739125_conformed-copy--l4186--privatization-and-regulatory-capacity-building-project--loan-agreement.txt,-22.206594,12.133629
2010_june_17_321391468275663666_loan-agreement-for-loan-7879-ma-conformed.txt,-72.4688,3.0833027
2017_june_28_374591499706222690_official-documents-loan-agreement-for-loan-8759-jm-closing-package.txt,-13.222256,66.986984
1992_february_4_570051468167974634_conformed-copy--c2331--structural-adjustment-credit--loan-agreement.txt,2.9425373,75.02293
1990_september_25_158241468270309119_conformed-copy--l3189--transmission-and-distribution-project--loan-agreement.txt,56.55228,18.893585
2001_september_10_704621468057234711_conformed-copy--l7064--community-development-project--loan-agreement.txt,3.0604856,-9.665378
"2016_june_30_680361470417886756_official-documents-loan-agreement-for-loan-8578-id,-second-additional-financing-closing-package.txt",0.5424084,-6.427003
1995_october_18_773141468003620118_conformed-copy--l3860--second-municipal-development-project--loan-agreement.txt,3.45596,1.572083
1992_december_16_760141468045251729_conformed-copy--l3536--third-primary-and-secondary-education-sector-project--loan-agreement.txt,-71.70084,-9.919031
2019_november_14_318831575328922850_official-documents-loan-agreement-for-loan-8999-ar-closing-package.txt,-22.47903,66.456764
"2004_november_8_188301468252872961_loan-agreement,-l4753-in--rural-roads-project--conformed.txt",12.98933,-60.363003
2003_december_17_780091468047345133_conformed-copy--l4693--nura-river-cleanup-project--loan-agreement.txt,42.057552,-23.051548
1998_november_16_282511468192258686_conformed-copy--l4313--third-secondary-education-project--province-of-buenos-aires--loan-agreement.txt,-70.94105,-8.135383
2009_november_18_248511468100756411_loan-agreement-for-loan-7825-yf-conformed.txt,-10.578874,49.104877
2013_july_28_461521468050328054_official-documents-loan-agreement-for-loan-8283-jo-closing-package.txt,-34.372528,-29.225525
1994_february_14_241401468175481686_conformed-copy--l3677--private-investment-credit-project--loan-agreement-7.txt,5.7666955,27.758308
2009_january_29_603151468016820726_loan-agreement-l7568-bw-conformed.txt,-30.568186,-22.852999
1997_may_12_457271468049779805_conformed-copy--l4153--structural-adjustment-loan--loan-agreement.txt,-5.354317,56.932125
2006_december_6_387391468261327990_loan-agreement-l7413-co-conformed.txt,-25.126198,52.593456
1990_july_27_260891468290103735_conformed-copy--l3241--transport-sector-project--loan-agreement.txt,15.09542,-49.115627
2001_october_16_121381468177866425_conformed-copy--l7059--cultural-heritage-project--loan-agreement.txt,-4.586001,-41.562496
2001_may_15_219701468335502720_loan-agreement-l4556-uy-conformed.txt,27.254213,-3.8639545
1996_august_12_563021468040602159_conformed-copy--l4043--higher-education-support-project--development-of-undergraduate-education--loan-agreement.txt,-62.03644,-0.19648245
1991_july_10_359251468293443277_conformed-copy--l3342--privatization-and-restructuring-project--loan-agreement.txt,-16.814571,22.508516
2013_january_22_109271468249600534_official-documents-loan-agreement-for-loan-8217-id-closing-package.txt,-14.422036,-13.044054
1999_june_4_479951468272994309_conformed-copy--l4482--third-economic-reform-and-development-loan--loan-agreement.txt,-11.267616,44.051228
2018_january_30_885491525118677663_official-documents-loan-agreement-for-loan-8795-in-closing-package.txt,-20.69311,7.136535
1991_august_16_275881468060535362_conformed-copy--l3365--financial-sector-development-project--loan-agreement-9.txt,8.141059,30.857738
"2009_february_27_366861468231261005_loan-agreement,-l7605-cn-conformed.txt",26.59917,6.2839317
2016_december_20_537721482335862076_official-documents-loan-agreement-for-loan-8688-iq-closing-package.txt,-29.809225,47.88192
1996_february_20_609851468266362386_indonesia--secondary-school-teacher-development-project-_-loan-3979--loan-agreement--conformed.txt,-74.664665,-3.7696445
1995_july_20_459341468290417740_conformed-copy--l3686--roads-rehabilitation-project--loan-agreement.txt,19.113367,-48.956966
"2007_november_7_920211468292859058_loan-agreement,-loan-7476-id-conformed.txt",-14.315261,81.75311
2003_october_16_652761468231885633_conformed-copy--l4673--municipal-pension-reform-project--loan-agreement.txt,-39.560444,0.26429388
"2012_november_23_302561468282539724_official-documents-loan-agreement,-l8208-id-closing-package.txt",-30.820036,44.495567
2006_november_3_540561468068926739_loan-agreement-l7368-pe-conformed.txt,-12.927122,1.9521639
"2014_january_16_295141468202740178_official-documents-loan-agreement,-l8323-al-closing-package.txt",35.783337,-8.999654
1994_december_15_610961468232507727_columbia--emergency-sector-technical-assistance-project-_-loan-3827--loan-agreement--conformed.txt,26.193552,21.208345
1994_june_22_114901468294099960_conformed-copy--l3734--financial-institutions-development-project--loan-agreement.txt,-13.633175,23.411074
1990_july_2_291921468295198343_conformed-copy--l3215--energy-resource-development-project--loan-agreement.txt,45.961018,27.407637
1992_april_11_590461468116673284_conformed-copy--l3456--higher-education-restructuring-project--loan-agreement.txt,-59.728897,-3.9100983
2016_september_13_191581475505877122_official-documents-loan-agreement-for-loan-8638-py-closing-package.txt,19.05325,-64.32319
2009_april_25_351761468055761351_conformed-copy--support-to-opportunidades-project--l7708-mx--loan-agreeement.txt,-49.498257,18.49465
1997_april_28_315811468282541035_conformed-copy--l4141--enterprise-and-financial-sector-adjustment-loan--loan-agreement.txt,-10.519549,47.472855
2001_october_22_933001468272970426_conformed-copy--l4609--syr-darya-control-and-northern-aral-sea-phase-i-project--loan-agreement.txt,25.881088,-20.36542
2018_april_16_150921527708768316_official-documents-loan-agreement-for-loan-8828-in-closing-package.txt,0.6951676,-24.64474
"2006_june_5_327911468291933860_loan-agreement,-l7380-pk-conformed.txt",1.6663089,-3.4167862
2003_august_27_344301468025727593_conformed-copy--l7110--public-sector-financial-management-project--loan-agreement.txt,-29.844141,11.204815
2008_may_27_862141468260951524_loan-agreement-l7546-do-conformed.txt,40.64198,-15.626448
2017_april_20_435621495052014834_official-documents-loan-agreement-for-loan-8650-cm-closing-package.txt,25.093794,-52.957928
1994_november_11_777041468011738252_conformed-copy--l3787--xinjiang-provincial-highway-project--loan-agreement.txt,27.868584,-67.55596
2017_november_7_421921510070242494_official-documents-loan-agreement-for-loan-8778-uy.txt,-28.596506,5.8944716
2016_april_13_671671468254972921_official-documents-loan-agreement-for-loan-8582-ga-closing-package.txt,-55.792545,-8.554012
1994_july_18_257581468042538205_conformed-copy--l3758--tax-administration-reform-project--loan-agreement.txt,-37.250454,19.859364
"2013_july_26_928151468240575542_official-documents-loan-agreement,-l8262-cn-closing-package.txt",32.538326,-55.246555
2016_april_12_897501468295852215_official-documents-loan-agreemenet-for-loan-8562-pe-closing-package.txt,40.523262,-55.22193
2004_july_29_357531468304861795_loan-agreement-l7238-lc--conformed.txt,15.068167,2.3429248
2016_march_28_389801468036837514_official-documents-loan-agreement-for-loan-8595-ge-closing-package.txt,-21.408823,6.251962
1991_may_7_374751468306855715_conformed-copy--l3234--third-highway-sector-project--loan-agreement-3234-yu.txt,13.892246,-49.924637
2010_july_12_202791468292904274_loan-agreement-for-loan-7835-kz-conformed.txt,-35.703957,16.706385
1995_november_16_425611468032955085_colombia--power-market-development-project-_-loan-3954--loan-agreement--conformed.txt,63.719288,17.043484
1998_july_2_963461468042232722_conformed-copy--l4368--policy-reform-support-loan--loan-agreement.txt,-9.803226,57.482754
1994_may_20_733351468273869905_conformed-copy--l3647--environmental-management-project--loan-agreement.txt,20.617996,8.613658
"2008_april_12_701411468255551351_loan-agreement,-l7430-gt-conformed.txt",-69.60838,-1.5025505
2004_november_30_423661468144285066_loan-agreement-l7219-pe-conformed.txt,-35.877953,9.498233
1990_june_28_166721468033245385_conformed-copy--l3240--water-supply-and-sanitation-sector-adjustment-loan--loan-agreement.txt,3.5682905,74.80718
2009_november_30_203251468269693071_loan-agreement-for-loan-7761-mx-conformed.txt,-28.380934,-29.64227
2010_november_18_794621468282932059_loan-agreement-for-loan-7940-id-conformed.txt,64.75817,21.393599
1996_january_19_282581468105251282_conformed-copy--l3975--financial-and-enterprise-sector-adjustment-loan--loan-agreement.txt,1.1082834,71.2467
1991_june_3_865181468276358441_conformed-copy--l3315--third-technology-advancement-project--loan-agreement.txt,-15.641024,-23.129189
1994_september_22_924231468307146947_turkey--second-health-project-_-loan-3802--loan-agreement--conformed.txt,-47.906967,-29.834227
2010_december_8_860161468270595540_agreement-for-loan-7996-mx-conformed.txt,29.067482,20.081367
"2013_july_22_890081468240552943_official-documents-loan-agreement,-l8268-cn-closing-package.txt",-59.84331,-6.978343
2006_april_7_190581468095973220_loan-agreement-l7358-pl-conformed.txt,-33.381985,-0.6643489
"2014_august_19_881941468102881850_official-documents-loan-agreement-for-loan-8395-tn,-additional-financing-closing-package.txt",43.448,-10.00079
1998_april_22_604791468057557206_conformed-copy--l4316--el-nino-drought-response-project--loan-agreement.txt,16.002739,-27.821974
"2009_january_29_312471468023374949_loan-agreement,-l7635-sv-conformed.txt",-38.15574,42.160614
1991_december_23_626741468019151457_conformed-copy--c2324--competitiveness-and-regulatory-reform-adjustment-credit--loan-agreement.txt,2.7081523,73.96901
1994_february_14_687151468116675253_conformed-copy--l3676--private-investment-credit-project--loan-agreement-6.txt,5.7666955,27.758308
2011_september_25_769851468043441959_agreement-for-loan-8084-jm-conformed.txt,-26.096931,47.783108
2018_may_7_708061527704416172_official-documents-loan-agreement-for-loan-8839-in-closing-package.txt,-34.13378,-21.295975
"2009_may_1_535311468043742349_loan-agreement,-l7666-id-conformed-national-program-for-community-empowerment-in-rural-areas.txt",-17.367357,-11.284655
1995_july_11_272841468041692395_conformed-copy--l3905--fourth-health-project--loan-agreement.txt,-40.507095,-28.458223
"2008_august_8_647231468224079285_loan-agreement,-l7511-cn-conformed.txt",17.827364,-65.3178
1999_june_7_624261468223153895_conformed-copy--l4350--hunan-power-development-project--loan-agreement.txt,55.484386,15.666937
1998_december_18_279461468302336121_conformed-copy--l4339--lesotho-highlands-water-project-phase-1b--loan-agreement.txt,45.347794,-22.04647
1995_july_7_556171468107935781_conformed-copy--l3844--portfolio-development-project--loan-agreement.txt,-14.729055,16.521786
1994_april_26_611051468040574324_conformed-copy--l3712--second-highway-sector-investment-project--loan-agreement.txt,15.920977,-65.99059
2011_july_15_591771468025145169_loan-agreement-for-loan-8051-cn-conformed.txt,-0.9739404,-40.750763
1992_december_21_309161468296117590_conformed-copy--l3499--housing-project--loan-agreement.txt,4.973947,7.5071306
2012_march_23_787251468092986329_official-documents-loan-agreement-for-loan-8030-mk-closing-package.txt,-5.9289985,11.382129
"2014_june_13_402681468259726342_official-documents-loan-agreement,-l8375-cn-closing-package.txt",-14.007731,-3.8725533
2017_november_17_984971513264315552_official-documents-loan-agreement-for-loan-8789-ga-closing-package.txt,-28.391132,44.772354
2012_april_20_481801468049880020_official-documents-loan-agreement-for-loan-8138-mu-closing-package.txt,-31.80813,41.998867
2002_april_23_411151468234532281_conformed-copy--l4658--higher-education-enhancement-project--loan-agreement.txt,-58.960476,-3.8113785
1999_january_20_392401468231871368_conformed-copy--l4433--railway-modernization-and-restructuring-project--loan-agreement.txt,26.536896,13.399234
"2009_may_11_189621468279922647_loan-agreement,-l7679-mu-conformed.txt",-26.702185,41.348724
1999_march_31_611471468281049038_conformed-copy--l4451--education-sector-support-project--loan-agreement.txt,-64.982994,-7.6286273
"2005_july_14_921991468290694625_loan-agreement,-l4777-lc-conformed.txt",-26.098927,22.563673
1999_september_2_714891468222293536_conformed-copy--l4444--container-transport-project--loan-agreement.txt,29.94945,-43.41389
2010_december_16_425211468059329631_loan-agreement-for-loan-7877-pa-conformed.txt,25.82825,-1.7581317
2002_may_29_327551468103760478_conformed-copy--l7098--social-benefits-reform-administration-project--loan-agreement.txt,-37.568268,-2.8801775
2019_may_29_494601560259266697_official-documents-loan-agreement-for-loan-8954-ma-closing-package.txt,-21.789598,6.6320786
2018_june_7_436211528831500175_official-documents-loan-agreement-for-loan-8860-tr-closing-package.txt,1.7083772,34.17329
1991_august_8_470421468041398802_conformed-copy--l3385--technical-assistance-project-for-public-and-private-provision-of-infrastructure--loan-agreement.txt,60.616745,20.551556
2010_june_23_561201468267365117_loan-agreement-for-loan-7915-id-conformed.txt,20.02194,12.680856
"2008_march_3_499251468011121467_loan-agreement,-l7461-cn-conformed.txt",-5.0704365,20.19201
1994_october_18_461281468028464196_estonia--financial-institutions-development-project-_-loan-3803--loan-agreement--conformed.txt,-10.307489,31.709904
2019_may_31_681711568985395924_official-documents-loan-agreement-for-additional-financing-loan-8886-lb-closing-package.txt,45.04932,-13.80417
1993_august_18_627391468101945927_conformed-copy--l3637--telecommunications-project--loan-agreement.txt,53.27412,6.224433
2018_december_21_646811548263282275_official-documents-loan-agreement-for-loan-8868-bo-closing-package.txt,-41.147152,-30.936924
2017_june_16_254761497893888274_official-documents-loan-agreement-for-loan-8718-ma-closing-package.txt,-27.835546,6.381571
1995_march_24_945141468282309145_conformed-copy--l3856--financial-sector-development-project--loan-agreement.txt,-8.296563,28.526339
"2007_december_19_199481468240873032_loan-agreement,-l7457-co-conformed.txt",22.982315,-52.472446
"2008_july_8_777651468285623377_loan-agreement,-l7561-jo-conformed.txt",-24.304352,-7.273613
"2009_june_9_905831468109480815_loan-agreement,-l7714-tr-conformed.txt",28.458414,30.981604
"2009_may_11_604131468119637506_loan-agreement,-l7696-tn-conformed.txt",-22.552032,53.43678
2017_july_28_395051501600747199_official-documents-loan-agreement-for-loan-8701-co-closing-package.txt,-62.262363,3.673035
1997_july_18_802371468294102136_conformed-copy--l4185--bureau-of-economic-analysis-project--loan-agreement.txt,-18.654978,13.089691
2006_april_10_888371468280457890_loan-agreement-l7370-ma-conformed.txt,-36.724056,51.389656
2009_may_14_888931468056034065_sustainable-rural-development-loan-agreement-for-loan-7652-mx-conformed.txt,19.542385,21.537964
1997_september_4_197021468048562107_conformed-copy--l4217--public-sector-resource-management-adjustment-credit--loan-agreement.txt,-11.331202,53.88862
1993_february_8_608421468024305301_conformed-copy--l3510--second-social-development-project--health-and-nutrition--loan-agreement.txt,-35.658115,-29.841808
"2008_september_25_366921468013222720_loan-agreement,-l7585-bb-conformed.txt",-32.160553,-23.860119
1999_april_16_212011468041490384_conformed-copy--l4437--road-transport-restructuring-project--loan-agreement.txt,14.820793,-66.60461
"2009_may_27_427681468175453090_loan-agreement,-l7726-tn-conformed.txt",25.927246,-12.534363
2006_november_6_558681468270580092_loan-agreement-l4808-kz-conformed.txt,2.6266859,-31.896511
"2013_july_4_735621468258836241_official-documents-loan-agreement,-l8249-cn-closing-package.txt",40.873837,-22.615791
2017_june_27_395181504808900475_official-documents-loan-agreement-for-loan-8765-in-closing-package.txt,-30.84295,14.075408
"2008_september_1_714531468049778754_loan-agreement,-l7533-mk-conformed.txt",-38.42883,58.166317
1997_september_22_407511468338443474_conformed-copy--l4201--primary-health-care-services-project--loan-agreement.txt,-41.823708,-28.638483
2000_may_19_336411468052805435_conformed-copy--l4545--uttar-pradesh-power-sector-restructuring-project--loan-agreement.txt,51.22511,12.707022
2001_september_24_474321468228283021_conformed-copy--l4597--huai-river-pollution-control-project--loan-agreement.txt,41.443604,-5.535048
2018_december_9_424331545164180025_official-documents-loan-agreement-for-loan-8915-eg-closing-package.txt,-25.25403,50.587807
1994_august_10_744611468056937495_conformed-copy--l3769--irrigation-rehabilitation-and-modernization-project--loan-agreement.txt,16.177475,-19.45549
2006_june_23_218991468145745115_loan-agreement-l7384-pl-conformed.txt,10.0763645,-60.927727
2018_november_20_861791545328142733_official-documents-loan-agreement-for-loan-8908-in-closing-package.txt,55.867985,8.825934
1994_february_14_215501468335659098_conformed-copy--l3672--private-investment-credit-project--loan-agreement-2.txt,5.7666955,27.758308
2004_october_27_810231468037575017_loan-agreement-l7169-gt--conformed.txt,20.464188,-73.382904
1994_january_6_393101468278701174_korea--science-and-technical-education-project-_-loan-3693--loan-agreement--conformed.txt,-0.24784708,62.662975
"2005_august_11_365131468332969406_loan-agreement,-loan-4769-ru-conformed.txt",21.50625,3.3372653
2013_november_11_528351468246656628_official-documents-loan-agreement-for-loan-8285-ec-closing-package.txt,32.333355,-49.665714
"2013_september_24_932991468017426535_official-documents-loan-agreement,-l8272-br-closing-package.txt",18.074083,5.340041
2003_november_24_432031468018637129_conformed-copy--l7201--second-programmatic-fiscal-and-institutional-structural-adjustment-loan--loan-agreement.txt,-24.796387,46.34922
2002_october_31_678751468039028586_conformed-copy--l7148--national-community-development-project--loan-agreement.txt,-12.560889,44.171165
1996_march_26_274901468261329997_conformed-copy--l3954--power-market-development-project--loan-agreement-2.txt,63.744503,17.007395
1996_july_10_686411468035099280_conformed-copy--c2838--private-infrastructure-finance-il_fs-project--loan-agreement.txt,-5.273945,6.993153
1994_february_14_732141488896248574_conformed-copy--l3678--private-investment-credit-project--loan-agreement-8.txt,7.1677914,27.28472
1991_september_16_136761468296690080_conformed-copy--l3377--energy-sector-adjustment-loan--loan-agreement-5.txt,42.651913,18.065912
2016_february_26_241371468242047279_official-documents-loan-agreement-for-loan-8565-cn-closing-package.txt,30.91044,-58.21498
1991_september_16_374721468231304302_conformed-copy--l3388--food-security-project--loan-agreement.txt,8.991554,-20.177307
1998_june_25_881211468272970744_conformed-copy--l4359--pension-reform-adjustment-loan--loan-agreement.txt,-13.73449,51.50506
1998_july_15_959911468094174501_conformed-copy--l4362--child-welfare-reform-project--loan-agreement.txt,-32.950775,-13.070334
2014_october_21_438181468270007008_official-documents-loan-agreement-for-loan-8420-mk-closing-package.txt,10.216254,-66.951546
1997_january_23_430691468236658850_conformed-copy--l3980--henan-qinbei-thermal-power-project--loan-agreement.txt,53.50918,17.370281
"2005_july_14_105421468291942799_loan-agreement,-l4778-vc-conformed.txt",-26.098803,22.564775
1994_april_25_806891468020640546_conformed-copy--l3687--telecommunications-project--loan-agreement.txt,51.379482,4.7557235
1997_april_24_205651468110076660_conformed-copy--l4097--social-protection-support-project--loan-agreement.txt,-31.884314,6.6414404
2009_january_27_917411468251395170_loan-agreement-l7593-in-conformed.txt,67.815,18.745285
"2007_april_16_474051468059069796_loan-agreement,-l7419-pe-conformed.txt",-30.964247,56.45691
1994_april_26_108381468052775622_conformed-copy--l3721--skills-development-project--loan-agreement.txt,-47.44188,-11.145639
2017_january_20_407441485806170796_official-documents-loan-agreement-for-loan-8694-yf-closing-package.txt,-27.929762,53.59998
2012_july_11_842111468242401243_official-documents-loan-agreement-for-loan-8171-cn-closing-package.txt,-40.24878,-29.166998
2002_january_11_118341468037535408_conformed-copy--l7084--earthquake-emergency-reconstruction-and-health-services-extension-project--loan-agreement.txt,-38.237877,-31.078712
1990_january_11_891941468049466312_conformed-copy--l3139--rubber-industry-smallholders-development-authority-project--loan-agreement.txt,11.048154,-33.576527
"2007_september_14_393811468295789581_loan-agreement,-l4826-ru-conformed.txt",-26.86925,7.374838
2007_may_28_577941468230074937_loan-agreement-l4853-cn-conformed.txt,25.00334,-71.78645
"2009_february_9_172271468052165331_loan-agreement,-l7631-id-conformed.txt",-34.18988,14.001181
1990_june_21_552091468292537231_conformed-copy--l3183--national-seed-and-quarantine-project--loan-agreement.txt,-6.811656,-30.816051
"2008_may_28_752761468312856582_loan-agreement,-l7539-tr-conformed.txt",-4.869198,26.69984
1998_june_23_839511468048562355_conformed-copy--l4331--agricultural-post-privatization-assistance-project--loan-agreement.txt,-0.6594146,15.560637
2016_may_31_845641468514576917_official-documents-loan-agreement-for-loan-8616-cn-closing-package.txt,-1.2991675,64.070465
1993_september_15_178261468292835233_conformed-copy--c2542--public-sector-adjustment-loan--loan-agreement.txt,0.40493327,60.302307
2003_december_17_561161468111256133_conformed-copy--l4722--second-programmatic-adjustment-loan--loan-agreement.txt,-23.878632,49.03538
"2015_december_2_292481468275976134_official-documents-loan-agreement,-l8544-ma-closing-package.txt",-33.253834,51.491726
2011_october_4_967361468114238678_loan-agreement-for-loan-8089-ua-conformed.txt,-0.36898944,22.700087
1993_september_29_951971468029706549_conformed-copy--l3534--social-investment-fund-project--loan-agreement.txt,-24.881163,-3.6559026
2011_september_14_163591468027615269_loan-agreement-for-loan-8077-hr-conformed.txt,28.215384,-54.515102
"2008_july_14_638531468290104964_loan-agreement,-l7565-pk-conformed.txt",63.849854,18.790457
2011_february_22_473581468260092382_loan-agreement-for-loan-8021-hr-conformed.txt,-2.406955,-25.049421
"2007_november_26_160451468007187268_loan-agreement,-l7474-ar-conformed.txt",-59.816273,-9.677393
1997_august_29_225681468223152721_conformed-copy--l4124--second-national-highway-project--loan-agreement.txt,27.392525,-69.5944
"2004_october_11_160801468236654223_loan-agreement,-l4745-cn-conformed.txt",26.314564,-71.57114
"2014_june_4_353621468240581909_official-documents-loan-agreement,-l8337-cn-closing-package.txt",22.779415,-74.50767
"2008_july_24_750701468201238682_loan-agreement,-l7523-br-conformed.txt",10.066015,-7.9994607
2017_may_25_259831497988675465_official-documents-loan-agreement-for-loan-8713-ba-closing-package.txt,-33.98534,52.309967
1991_april_29_620661468034157107_conformed-copy--l3313--human-resources-development-project--loan-agreement.txt,-53.36433,-0.5297128
"2006_october_27_259711468226164731_loan-agreement,-l4838-cn-conformed.txt",34.75451,-23.160086
1995_october_24_628171468262761589_jordan--economic-reform-and-development-loan-_-loan-3947--loan-agreement--conformed.txt,4.1754856,65.15545
2007_august_16_504431468202130944_loan-agreement-l7425-ar-conformed.txt,-3.1126535,-10.979817
1995_june_12_425411468284388779_conformed-copy--l3900--structural-adjustment-loan--loan-agreement.txt,-1.1672839,58.886044
2014_august_20_259231468229489412_official-documents-loan-agreement-for-loan-8379-br-closing-package.txt,-28.076982,59.956284
"2005_august_4_805581468040573451_loan-agreement,-l4788-id-conformed.txt",-15.274861,78.223305
2012_may_15_115291468230676159_official-documents-loan-agreement-for-loan-8128-br-closing-package.txt,-15.626445,66.93125
2017_may_9_892731501689298838_official-documents-loan-agreement-for-loan-8711-id-closing-package.txt,27.410442,-28.556673
2017_september_11_244711507235057606_official-documents-loan-agreement-for-loan-8781-tr-closing-package.txt,-22.242449,49.304054
